"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"53"	13	0	32	0	0	12	1	0	1	1	3	6	0	2	0	23	0	0	35	3	9	4	1	0	0	0	14	0	0	0	2	0	0	30	0	0	54	0	0	0	9	1	5	10	0	0	0	39	0	29	0	0	0	20	0	0	20	0	0	11	74	0	2	3	0	5	0	8	0	0	0	13	3	0	3	2	26	3	0	47	3	0	0	0	0	0	2	36	0	1	0	34	0	11	8	12	0	0	0	0	0	6	48	4	0	16	0	2	1	0	65	0	8	0	0	0	0	1	11	0	1	14	0	0	0	1	0	0	0	0	10	0	1	0	0	0	3	15	1	0	0	2	5	13	49	1	24	0	0	1	24	0	0	0	82	1	35	0	46	6	1	1	30	3	31	0	9	0	8	7	0	1	30	0	0	0	0	33	0	2	0	0	17	0	1	0	1	35	21	30	1	0	0	4	0	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	22	0	6	29	0	1	7	2	0	20	1	5	0	0	0	0	0	2	1	0	0	9	0	13	0	0	0	0	1	12	0	36	0	0	0	7	0	0	74	46	0	0	0	81	0	0	0	2	26	0	0	25	0	4	0	0	1	0	0	5	0	0	0	2	0	2	0
"54"	36	0	18	0	32	23	1	0	0	5	4	5	15	0	15	12	0	6	26	1	5	0	7	0	11	3	10	0	0	0	11	0	0	12	0	2	18	12	0	3	34	1	39	2	0	18	0	39	0	16	0	0	0	20	5	0	0	0	0	22	0	0	1	5	0	13	0	2	0	0	0	0	6	0	21	0	34	3	10	86	0	1	0	0	0	6	0	12	0	0	0	34	0	21	42	18	0	0	0	1	0	0	3	12	0	2	0	0	0	1	1	0	22	11	0	0	0	0	18	0	10	16	0	0	0	7	0	1	0	2	6	3	0	0	0	0	0	0	0	0	0	0	13	28	18	0	15	0	0	42	45	0	1	0	43	0	34	0	24	0	20	0	11	81	5	0	2	0	0	33	0	2	47	0	0	6	0	20	7	0	0	0	4	4	0	0	5	20	75	2	0	0	0	2	3	11	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	31	0	8	32	0	1	0	7	0	4	9	10	0	1	0	0	2	0	13	0	0	12	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	13	8	1	0	0	0	6	0	2	0	0	0	6	0	0	0	6	0	0	3	6	0	26	9
"55"	63	0	41	0	9	24	0	0	0	0	0	35	0	0	1	23	0	0	12	0	0	0	0	1	9	14	14	0	0	1	17	0	7	9	0	2	64	5	0	0	21	0	28	40	1	3	0	2	0	0	0	0	0	1	10	0	0	0	0	0	0	0	3	6	0	3	0	0	0	2	0	5	25	0	7	1	1	15	0	31	1	0	0	0	0	0	0	0	0	1	0	4	0	19	3	46	0	5	0	14	3	6	40	31	0	9	0	23	2	0	1	0	0	6	0	0	0	1	2	0	0	12	0	0	0	2	0	31	18	4	9	5	1	3	1	0	2	30	0	0	0	0	18	8	0	0	0	0	0	44	5	3	0	0	1	0	51	0	11	0	6	12	51	7	12	0	0	0	0	28	0	0	21	0	0	0	0	0	0	0	3	0	0	2	6	0	0	25	46	2	1	1	0	31	7	6	15	0	2	0	0	0	0	0	1	0	0	6	0	0	0	0	0	49	0	192	35	0	2	5	11	0	14	0	1	0	0	0	4	1	0	0	0	0	18	0	57	0	0	0	1	0	2	2	0	1	0	0	1	0	0	3	0	0	0	0	16	1	0	0	0	0	0	0	57	0	2	8	0	0	0	0	2	1	0	0	45	1	1	0
"56"	6	0	23	10	0	1	1	0	1	0	35	0	4	3	0	0	0	6	23	2	0	9	0	1	12	26	3	0	2	0	1	1	4	7	0	0	15	0	0	3	11	1	0	9	15	0	0	34	0	0	0	0	0	1	6	2	0	0	0	0	0	0	2	0	0	2	0	10	0	0	0	14	0	0	1	0	1	11	0	17	5	0	0	0	0	0	0	0	0	0	0	1	0	26	12	3	0	3	4	0	0	0	12	24	0	13	0	6	1	1	10	0	11	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	2	2	7	0	0	0	0	0	4	0	0	0	0	0	7	10	0	5	0	0	4	18	0	0	0	26	0	31	0	32	0	0	7	5	6	16	0	5	2	4	0	0	0	98	0	0	0	0	17	0	0	4	0	9	0	0	0	0	15	32	7	10	0	0	22	4	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	41	51	0	1	1	6	0	19	0	40	0	2	0	0	0	0	18	0	0	0	0	22	0	0	0	0	1	7	0	4	0	0	0	0	0	2	0	0	0	0	21	24	6	0	0	3	1	0	0	8	0	0	0	0	0	0	0	2	0	0	0	16	0	5	0
"57"	7	6	4	3	0	42	9	0	0	1	14	7	1	0	0	20	0	0	39	15	7	1	0	0	5	4	17	0	0	0	16	0	0	0	0	3	106	4	0	16	24	2	35	0	1	1	2	3	0	0	0	0	0	4	0	0	0	0	0	7	0	0	3	12	0	4	0	0	0	0	0	4	32	0	7	0	12	20	0	46	0	37	0	0	0	4	0	1	0	0	0	12	0	1	6	2	0	0	0	4	0	0	8	3	0	6	0	1	1	1	4	0	11	0	0	0	8	1	10	2	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	4	2	1	0	0	0	0	2	7	7	0	1	0	0	37	6	0	0	0	0	0	16	0	24	0	17	6	0	21	0	0	11	0	2	1	0	5	10	0	0	0	0	10	0	0	0	0	2	4	0	4	0	0	0	5	1	0	0	2	0	3	4	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	15	10	0	4	22	0	0	13	3	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	1	5	0	7	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	10	49	1	0	1	0	0	0	0	8	3	0	3	0	0	0	6	1	9	0
"58"	2	0	10	3	1	14	9	0	0	5	3	0	10	0	0	15	0	0	10	20	0	31	0	0	0	0	15	0	0	0	7	0	12	0	0	0	22	0	0	0	28	19	19	4	0	11	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	39	0	45	0	0	0	0	44	0	0	0	0	8	28	12	0	0	13	0	0	19	0	0	0	1	0	0	0	0	15	16	0	0	0	0	0	0	11	7	0	36	0	0	1	2	11	0	25	0	0	0	0	1	5	16	0	1	0	0	0	0	0	2	0	7	1	0	0	0	0	5	3	0	0	0	0	0	2	24	0	1	8	0	0	46	5	0	0	0	15	0	38	0	2	0	0	12	4	4	31	0	4	0	27	66	30	0	20	0	0	4	0	1	0	0	23	9	22	0	0	0	24	12	58	10	0	0	0	2	0	44	6	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	14	21	0	0	1	6	0	0	0	10	0	7	0	0	3	2	0	0	0	10	12	1	0	0	3	0	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	10	0	0	28	0	0	0	0	0	0	0	21	0	9	0	12	0	2	0
"59"	325	0	23	0	0	73	3	0	0	0	1	6	1	0	0	33	0	0	8	1	0	2	0	0	1	0	10	0	0	0	30	0	0	1	0	0	7	0	0	0	11	2	14	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	6	0	0	0	1	0	0	8	6	11	0	13	0	12	0	0	22	3	0	0	0	0	1	0	0	0	9	0	3	0	29	0	15	0	0	1	0	0	0	0	15	0	17	0	0	3	5	7	12	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	7	7	0	0	21	0	0	10	82	0	0	0	11	0	12	0	48	0	0	3	1	15	0	0	0	0	1	0	0	11	3	2	0	0	0	13	0	0	0	0	1	1	0	0	0	1	6	22	0	0	0	77	0	15	4	5	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	5	5	0	2	11	0	0	0	1	9	0	0	0	1	0	0	0	0	0	10	0	10	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	1	1	0	22	8	0	0	10	0	0	0	29	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
"60"	18	0	68	21	5	8	29	16	0	1	4	1	10	0	0	2	0	0	35	2	0	123	0	1	7	4	25	0	0	0	6	14	4	18	2	0	27	7	0	0	49	1	8	3	8	1	0	9	0	0	0	0	0	37	61	0	0	0	0	0	0	0	0	1	0	15	0	5	0	0	0	10	7	0	8	0	39	21	6	56	39	0	4	0	0	6	0	0	0	0	0	2	0	2	8	62	0	0	0	0	8	7	22	87	0	55	0	4	5	0	1	0	3	0	9	0	1	2	30	0	0	0	0	0	0	0	0	2	10	1	2	0	0	0	0	0	1	0	0	0	0	0	29	16	0	1	16	0	0	50	6	0	1	0	16	2	22	22	15	0	0	0	7	2	17	0	12	4	0	33	0	0	10	0	0	0	0	25	0	0	3	0	10	5	12	0	3	3	16	33	1	0	0	7	0	6	16	0	15	0	6	0	0	0	0	1	1	0	0	0	0	1	0	12	0	24	13	0	22	0	1	0	0	0	25	0	2	0	0	0	3	1	0	0	9	6	20	0	0	0	1	3	0	0	7	0	1	0	10	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	31	0	1	0	0	0	0	0	6	0	0	0	7	0	5	0
"61"	21	0	0	0	0	0	0	1	0	0	26	0	3	0	11	28	0	8	2	23	0	4	0	0	6	14	13	0	0	11	5	0	5	0	0	0	9	2	8	29	32	7	16	56	9	0	1	7	0	0	2	0	1	10	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	4	28	11	0	6	6	4	0	54	4	0	0	0	0	0	0	0	0	0	0	42	0	4	17	5	0	9	0	0	0	2	14	15	0	23	1	0	2	2	0	0	10	0	0	0	0	2	21	2	0	0	0	0	0	0	0	0	1	9	21	4	0	0	0	20	1	1	0	0	0	0	2	27	9	0	3	0	2	51	2	1	5	0	8	0	10	5	43	0	4	1	40	28	2	0	44	1	31	15	0	0	39	0	0	0	9	26	0	0	1	0	6	0	34	0	8	23	26	0	0	0	0	18	0	1	13	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	54	13	21	29	0	49	6	83	0	0	0	8	0	20	0	0	0	0	0	0	0	8	0	9	0	0	0	13	0	3	0	9	0	0	0	5	0	1	2	0	0	0	0	3	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	6	0	0	0	7	0	3	0
"62"	116	0	19	0	7	5	0	0	3	0	28	0	10	4	0	14	0	0	3	18	0	13	0	2	11	3	37	0	0	0	10	0	2	0	0	1	7	21	0	1	6	0	21	11	37	0	0	31	0	0	0	0	0	81	1	0	0	0	0	0	0	1	10	0	0	23	0	0	0	0	0	1	56	11	18	0	21	0	0	29	1	0	0	0	0	8	0	6	0	1	0	1	0	22	18	5	0	0	0	9	0	0	15	4	0	23	0	0	9	6	16	0	3	0	0	0	0	0	5	0	0	11	0	0	0	0	0	4	0	10	22	8	5	0	0	0	0	3	0	0	0	0	1	14	0	1	1	0	23	17	6	2	0	0	17	0	21	0	23	0	9	0	5	3	15	0	5	2	1	10	0	4	22	0	0	0	33	30	0	0	1	0	23	1	1	0	3	3	4	7	11	0	0	27	0	49	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	3	33	26	0	0	4	0	0	0	1	12	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	10	0	0	2	0	1	3	0	0	1	0	0	0	0	0	0	3	0	0	6	0	0	30	0
"63"	0	9	0	0	72	0	4	4	2	2	1	0	18	0	0	1	0	1	37	3	0	0	0	1	29	12	10	0	0	0	64	0	8	1	0	8	53	24	0	1	26	0	2	7	2	7	0	89	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	3	0	0	18	0	12	6	0	9	0	11	3	0	76	0	0	0	0	22	3	0	14	0	0	0	5	0	31	37	25	0	0	7	0	0	1	46	7	0	8	11	1	3	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	1	0	0	1	1	17	30	0	0	0	0	0	6	0	0	0	0	106	5	3	0	0	1	26	9	0	0	0	7	0	41	0	1	7	2	0	13	17	26	0	0	0	61	9	0	0	12	3	0	2	0	11	0	0	0	0	7	14	1	0	11	15	34	0	0	0	1	22	0	46	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	0	12	0	0	49	6	0	0	1	6	0	12	0	0	0	1	0	0	0	15	0	5	0	0	0	1	2	1	0	11	0	0	0	3	0	0	0	4	0	0	0	11	0	0	0	0	0	0	0	14	2	0	0	0	0	4	0	28	0	2	0	2	0	0	0
"64"	15	0	4	0	0	132	1	0	0	0	21	0	8	0	3	55	0	5	30	1	0	0	0	0	17	3	1	0	0	2	39	48	24	2	0	21	17	6	0	0	27	11	16	31	2	1	0	40	0	0	0	0	0	9	3	0	3	0	7	14	5	0	0	13	0	0	0	8	0	0	0	5	5	0	4	0	12	3	4	40	0	0	0	0	0	0	0	0	0	2	0	40	41	12	2	67	0	19	0	0	0	11	9	14	0	3	11	1	0	43	10	0	0	0	0	0	0	3	13	0	0	1	0	0	0	3	0	0	0	18	0	10	54	0	0	0	0	7	7	0	0	0	4	5	5	0	14	0	1	26	0	0	0	25	28	0	29	0	1	0	9	1	51	9	25	0	0	0	6	5	0	0	85	0	0	0	0	55	0	0	7	0	5	0	1	0	4	40	26	4	8	0	10	19	0	2	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	23	30	0	0	17	1	0	6	0	0	0	0	0	0	0	1	32	0	0	0	0	7	0	0	0	0	6	0	0	6	0	0	1	5	0	0	5	0	0	0	1	26	0	0	0	0	12	0	0	59	0	0	0	0	0	0	0	37	0	0	0	5	0	0	7
"65"	17	0	26	37	0	59	0	0	0	0	11	10	2	0	30	46	0	2	22	50	0	0	0	2	1	6	2	0	0	1	2	0	1	4	1	38	57	0	0	6	41	0	29	2	1	6	0	35	0	2	0	0	0	15	3	0	3	0	1	0	0	0	7	0	0	2	0	16	0	4	0	0	19	0	53	0	3	9	1	14	1	7	0	0	0	0	0	0	0	3	0	13	0	72	3	34	0	0	0	0	0	0	41	33	4	35	9	1	0	13	0	0	0	3	0	19	0	0	5	0	0	7	0	0	0	0	0	6	0	1	1	21	24	0	0	0	0	0	1	0	0	0	1	51	0	2	4	0	14	39	3	0	2	0	15	0	16	0	10	0	0	0	64	6	0	0	1	0	0	16	0	0	8	0	0	9	0	7	0	0	7	0	0	21	0	0	1	85	31	0	0	0	0	37	29	0	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	2	2	0	0	9	1	0	0	3	24	0	1	0	0	0	10	0	0	0	0	9	2	0	0	0	43	1	16	0	36	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	6	0	0	1	0	0	1	8	0	0	2	0	8	0	3	0
"66"	77	0	25	0	6	7	0	0	0	0	3	5	2	4	27	0	0	0	10	43	0	0	0	0	20	0	2	0	0	0	2	0	0	14	0	0	17	1	1	0	33	0	3	6	3	0	0	20	0	0	0	0	0	7	7	0	1	0	0	18	0	0	1	34	0	2	3	49	0	0	0	0	31	0	0	0	11	2	0	14	0	0	0	0	0	25	0	41	0	0	0	2	0	1	4	5	0	0	13	0	0	0	11	21	0	3	22	18	4	0	3	3	27	0	0	0	2	0	14	0	0	0	0	0	5	0	0	3	0	1	1	12	0	0	0	5	0	0	0	0	0	0	4	22	12	2	6	2	0	10	40	4	0	0	18	16	20	0	7	0	13	5	7	12	6	0	0	10	0	7	0	0	16	0	0	0	0	23	0	0	0	0	8	2	0	0	0	2	24	43	2	3	2	11	0	23	42	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	9	0	8	0	16	0	5	5	6	0	24	0	0	0	0	3	0	0	32	0	16	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	4	4	0	0	0	0	5	18	0	0	0	0	0	0	0	7	0	0	0	2	0	10	0
"67"	6	0	60	5	23	1	1	0	10	3	31	0	6	0	1	134	0	1	10	20	0	2	0	2	14	0	53	0	0	0	42	1	6	0	0	5	26	15	0	0	25	26	14	41	0	0	0	29	0	0	0	0	0	53	17	2	0	0	0	6	0	0	4	0	0	1	0	1	0	0	0	7	15	1	17	0	9	31	2	8	0	0	0	0	0	0	1	10	0	67	0	15	0	2	75	16	0	12	5	0	0	1	3	36	10	14	0	0	1	5	14	4	6	0	0	0	0	0	0	1	0	4	0	0	6	20	0	0	0	3	10	0	2	0	2	0	79	21	0	0	0	3	1	19	0	0	0	2	0	10	35	3	0	0	43	1	29	0	2	0	7	11	0	5	16	0	20	2	42	0	0	0	21	0	0	0	3	6	18	0	0	0	4	0	0	0	21	14	15	1	0	0	0	2	0	4	1	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	3	0	9	23	0	1	18	69	0	7	3	6	0	2	0	0	0	6	4	23	0	11	35	7	0	0	0	0	0	0	3	14	0	0	0	0	0	0	1	0	0	0	0	17	0	12	0	0	3	0	0	11	0	0	0	10	0	0	0	9	0	0	0	4	0	0	1
"68"	7	0	22	0	8	8	2	0	5	5	6	0	0	0	0	38	0	4	21	2	0	0	0	0	19	5	9	0	0	0	8	0	3	11	0	0	12	11	0	15	37	0	29	1	1	1	0	5	0	0	0	0	0	5	0	0	3	0	0	0	1	0	5	0	0	0	0	16	0	3	0	0	5	0	4	4	38	0	14	2	2	1	2	0	0	9	0	28	0	2	0	1	0	25	15	55	0	0	0	0	0	0	25	2	1	7	13	6	0	0	2	0	10	0	0	19	0	0	11	1	2	8	0	0	0	0	0	2	0	6	0	11	0	0	0	0	0	0	14	0	0	1	0	19	9	0	8	0	0	14	33	0	63	0	7	0	14	12	4	0	3	11	25	5	27	0	0	0	28	20	8	0	12	0	0	0	0	13	0	0	1	0	15	0	0	0	37	9	43	63	0	0	0	1	0	9	31	0	3	18	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	45	3	0	1	0	1	0	0	0	10	0	9	0	0	0	3	3	0	0	10	17	15	4	0	0	0	5	5	0	16	9	0	0	0	0	0	0	0	0	0	0	1	0	6	0	6	1	0	0	26	37	0	0	0	0	0	0	2	0	0	0	62	0	0	0
"69"	126	0	3	58	0	5	1	0	0	0	2	7	5	0	0	4	0	13	18	8	0	9	0	28	4	0	5	0	0	0	12	0	13	0	0	4	39	3	0	0	64	1	3	26	15	4	0	5	0	1	0	0	0	6	17	0	12	0	0	4	0	0	11	23	0	0	0	3	13	0	15	15	24	0	2	0	18	16	48	60	19	0	22	0	0	1	0	24	0	0	0	0	0	25	12	19	0	1	0	7	0	10	29	3	0	17	0	0	0	42	2	0	6	0	0	0	0	0	3	1	0	1	0	0	0	1	0	2	0	0	10	0	0	0	0	0	2	8	0	0	0	0	4	67	1	0	39	0	0	58	8	0	0	0	26	0	18	0	4	0	10	21	9	18	28	0	0	0	31	17	2	0	3	1	0	0	0	19	0	0	3	0	7	10	0	0	0	95	1	20	8	0	19	15	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	84	61	0	1	2	60	0	0	3	36	0	20	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	16	3	0	1	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	12	6	0	0	0	0	6	0	5	0	0	0	26	0	0	0
"70"	3	6	6	0	0	14	1	0	0	6	7	4	12	0	0	7	0	0	3	0	0	29	0	0	2	37	46	0	0	3	6	0	1	1	0	0	24	1	0	2	17	0	73	0	9	4	0	24	0	0	0	0	0	2	2	0	7	0	0	24	0	0	35	3	0	4	0	1	0	0	0	3	42	0	2	17	7	2	0	45	1	0	0	0	0	5	0	1	0	1	0	22	0	5	11	18	0	0	0	0	0	0	40	7	3	6	0	10	25	2	9	0	0	24	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	2	4	1	0	0	0	1	0	13	0	0	0	0	6	1	37	0	0	0	0	49	0	0	0	0	11	0	38	0	7	0	0	59	31	6	31	0	7	0	0	4	0	3	12	0	1	0	0	23	0	0	1	0	2	2	0	0	10	11	5	1	0	0	0	26	0	16	3	2	0	0	0	0	0	0	0	0	1	0	0	6	0	1	0	0	0	9	13	0	0	41	2	0	6	2	10	0	11	0	0	0	1	0	0	18	0	0	3	4	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	8	3	0	4	0	18	1	0	0	0	0	16	0	0	0	75	0	0	0
"71"	15	0	18	0	10	86	0	0	1	0	10	3	0	0	0	2	0	0	80	7	0	3	0	0	37	2	21	0	0	2	14	21	28	4	0	0	42	10	0	0	51	0	12	10	6	0	0	1	0	0	0	0	0	24	38	3	13	0	15	2	0	0	3	0	0	18	1	26	0	0	37	0	8	0	0	26	29	5	1	21	9	2	0	0	0	0	0	29	0	0	0	2	0	6	21	43	0	0	1	1	0	0	19	0	2	34	0	3	5	0	0	0	1	4	1	0	1	11	11	0	0	0	0	0	0	1	0	2	0	0	19	0	0	0	0	0	16	1	0	0	0	0	3	8	5	0	0	0	0	12	8	0	0	0	18	5	10	0	13	0	1	39	25	7	48	0	0	0	17	12	0	0	10	0	0	0	15	76	0	12	36	0	14	1	19	0	16	3	53	2	0	0	0	13	0	33	0	0	0	0	2	0	0	33	0	10	15	0	1	0	0	0	0	5	0	2	21	0	0	2	19	0	0	4	0	0	7	0	0	0	11	0	0	0	12	0	4	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	7	1	6	0	4	0	0	0	5	0	1	0	19	0	0	1
"72"	1	3	1	242	7	1	8	0	0	0	7	0	1	0	0	20	0	0	66	4	0	3	0	2	2	1	38	0	0	0	3	0	1	0	0	0	35	1	0	1	29	1	25	3	16	36	0	25	0	4	0	0	0	2	12	0	1	0	1	0	0	0	7	16	0	1	0	1	0	0	9	3	7	0	29	0	29	31	0	13	0	1	0	0	1	6	0	46	0	0	14	31	0	1	17	11	21	0	0	3	0	0	6	41	4	20	0	0	3	1	0	0	30	0	0	0	0	38	35	4	0	0	0	0	7	1	0	0	3	7	31	14	0	0	0	4	0	18	0	1	0	0	15	7	0	0	6	0	0	11	0	0	7	0	15	0	21	0	25	13	9	0	13	13	34	0	0	4	5	26	0	2	23	0	0	0	0	52	0	0	0	0	38	1	0	0	21	56	17	1	18	0	1	45	0	23	0	13	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	14	8	0	11	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	1	0	0	0	0	0	0	0	36	0	0	10	0	0	0	1	0	0	0	0	3	7	4	1	0	0	0	0	1	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0
"73"	45	0	11	25	2	4	4	8	7	0	2	3	3	0	0	5	0	0	11	22	0	6	0	0	2	2	11	0	0	0	9	2	0	14	0	0	11	4	0	5	25	2	5	2	13	0	3	23	0	0	0	0	0	16	1	0	0	0	0	6	3	0	0	0	0	0	0	1	1	0	0	0	13	0	35	3	11	0	3	22	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	9	0	3	3	32	19	0	2	0	2	14	0	11	0	1	0	0	0	0	0	3	0	0	16	0	0	0	1	0	1	0	1	16	0	0	0	0	5	8	0	0	0	0	0	11	4	11	0	0	0	1	1	2	1	0	0	14	2	31	0	0	0	1	1	47	18	1	0	0	0	22	0	0	0	6	0	0	0	0	11	0	0	0	0	2	34	0	0	1	17	23	9	4	0	2	16	0	16	3	1	0	1	0	0	0	0	0	0	0	0	0	14	0	0	1	1	0	8	11	0	0	13	1	0	0	0	10	0	7	0	0	0	0	1	0	0	3	0	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	9	0	0	3	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0
