"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"82"	24	5	7	0	206	1	5	5	12	0	0	10	2	0	12	0	0	22	0	0	3	13	2	0	0	28	30	4	10	18	0	0	0	7	10	0	5	0	0	0	0	0	0	7	0	5	24	0	4	0	0	17	5	0	0	26	29	23	0	0	13	40	24	9	12	2	40	3	0	0	19	5	0	0	0	2	8	0	22	0	5	15	15	12	0	0	0	0	21	0	1	2	3	0	0	70	51	0	1	0	0	11	0	0	35	0	3	0	0	33	0	14	0	7	1	50	0	2	2	0	7	0	0	9	0	69	0	15	18	15	7	0	0	0	0	30	48	1	2	11	5	2	1	21	1	15	0	40	8	0
"83"	6	2	22	10	43	0	0	1	4	0	0	6	34	0	9	1	0	0	4	0	5	1	0	7	0	13	3	1	43	16	0	0	0	0	6	0	37	5	0	0	0	0	0	22	0	6	0	0	0	0	0	43	0	0	5	30	21	0	0	0	39	95	4	35	0	1	22	3	0	0	29	0	0	0	11	10	0	0	0	0	4	25	9	32	0	0	1	1	0	0	3	5	0	1	0	9	20	10	17	0	0	6	2	0	22	28	8	0	0	44	0	17	5	14	0	9	1	17	0	0	6	0	4	7	0	0	3	4	25	12	2	0	0	0	0	19	98	2	1	75	0	0	0	8	2	26	0	31	37	0
"84"	24	1	23	0	73	0	15	18	8	0	0	8	29	0	9	0	0	0	0	0	1	21	7	0	1	21	26	7	3	7	0	0	5	0	37	0	0	0	0	0	0	0	17	6	0	26	23	0	0	16	9	57	0	17	1	22	8	80	0	0	50	36	1	23	2	10	3	11	0	0	26	0	0	0	0	0	0	0	3	9	12	22	10	22	0	0	0	0	0	5	4	50	12	2	0	13	24	0	0	0	1	14	0	13	24	0	0	9	1	43	0	4	30	3	0	3	6	6	0	0	22	0	0	13	5	2	0	7	18	8	0	0	0	0	0	51	40	23	20	32	2	0	0	1	0	21	0	101	39	0
"85"	44	2	39	0	3	0	0	0	5	0	0	44	3	1	31	2	0	0	0	0	1	8	2	0	0	7	12	3	6	3	0	0	5	0	11	0	25	10	0	2	0	14	0	39	0	19	7	0	0	0	28	34	0	16	0	11	64	1	0	0	51	48	34	1	10	0	6	9	0	1	33	0	0	0	0	9	6	2	5	2	11	9	21	12	0	0	0	0	0	0	3	2	0	4	0	57	19	5	27	0	33	10	2	0	51	0	0	1	0	7	0	16	0	12	0	14	19	7	13	0	13	0	0	39	0	4	3	19	22	14	12	0	0	6	0	39	32	2	10	9	7	0	0	0	0	21	0	44	14	0
"86"	14	33	9	0	0	0	1	72	78	3	0	52	25	0	21	0	0	0	0	0	10	15	0	0	0	0	13	2	45	56	0	0	0	6	1	0	2	0	0	0	0	0	1	16	0	17	0	0	1	7	0	28	1	0	9	9	53	19	0	1	16	55	5	25	8	38	32	2	0	0	49	0	0	3	0	1	56	3	18	0	18	5	21	14	0	7	1	0	0	0	0	20	7	0	0	100	55	0	0	2	0	27	32	2	27	8	17	0	0	2	0	29	0	2	0	16	3	58	16	0	11	0	0	14	0	72	0	2	3	54	0	0	0	0	0	79	22	1	0	72	0	0	0	0	0	44	0	40	15	0
"87"	96	22	77	0	6	0	10	50	58	0	0	35	33	0	19	2	4	0	11	0	13	2	8	0	0	55	22	23	39	16	3	0	6	2	2	0	1	0	0	0	0	0	0	21	0	12	41	0	0	0	3	78	0	1	6	10	40	45	0	0	90	53	5	20	0	0	4	64	0	0	10	0	0	0	0	0	0	0	8	5	0	6	12	6	15	3	0	9	4	1	14	8	2	33	1	47	145	1	7	0	0	18	0	0	31	2	0	1	0	3	0	30	0	4	0	4	0	3	0	0	4	0	1	8	4	9	0	5	1	51	80	0	0	12	0	27	19	68	1	29	3	0	0	0	0	7	0	14	28	0
"88"	71	0	84	0	239	0	1	1	13	0	0	39	1	0	2	0	0	6	0	0	17	16	1	0	0	5	59	0	3	7	0	0	12	0	3	0	16	14	1	9	0	0	0	10	0	6	1	1	0	0	0	18	0	0	0	39	27	0	0	0	51	7	10	1	0	0	34	21	0	0	6	0	0	0	0	0	0	0	0	0	2	3	7	1	1	0	0	0	0	0	3	2	2	0	0	13	28	0	7	0	8	57	0	0	84	3	2	0	0	0	0	60	6	2	0	8	0	5	2	0	0	0	0	16	16	34	0	2	5	26	5	0	0	24	0	47	6	20	0	4	1	0	0	0	0	48	0	27	2	0
"89"	41	5	63	0	182	7	0	20	28	1	6	2	25	0	22	18	0	1	0	0	33	31	2	0	0	22	25	0	54	8	2	0	0	0	46	5	4	29	0	0	0	60	0	42	0	0	1	0	1	0	3	31	0	1	12	38	53	3	2	0	81	114	2	20	3	0	13	2	0	0	14	0	0	0	1	0	3	0	6	0	82	29	8	2	4	6	1	0	0	0	0	3	29	0	0	31	92	0	2	0	0	30	0	0	3	0	1	0	0	29	0	16	3	1	0	30	0	1	0	0	8	0	0	56	0	65	0	4	31	27	8	2	2	0	0	23	6	0	42	4	2	0	0	0	2	22	3	53	8	1
"90"	3	0	36	0	76	18	11	9	30	0	0	40	21	0	13	0	0	18	0	0	12	51	0	0	0	16	0	55	24	0	0	3	0	0	51	0	0	0	0	8	0	0	0	42	7	32	0	0	0	0	14	38	0	0	14	10	61	49	0	16	2	131	7	4	30	2	20	71	0	0	23	0	0	0	0	0	0	2	1	0	37	17	7	16	33	49	0	0	0	2	21	15	0	1	0	29	10	0	0	3	1	14	8	0	30	0	24	0	0	12	0	17	2	2	0	5	0	17	0	1	5	0	0	17	0	17	0	31	44	37	4	0	0	0	0	17	47	73	14	43	0	0	0	5	0	5	0	18	18	0
"91"	3	4	20	0	180	0	13	7	26	0	0	59	0	0	4	11	0	0	0	10	0	14	0	0	0	1	42	4	29	7	0	0	34	0	16	0	5	0	0	0	0	0	4	42	0	11	0	0	0	0	0	89	0	0	9	21	17	1	0	1	69	15	2	22	0	0	15	20	20	0	41	0	0	0	0	0	1	0	0	2	5	54	31	14	7	0	6	11	15	0	19	10	1	0	0	25	21	1	17	0	4	24	0	0	12	0	8	0	0	77	0	61	0	0	0	12	0	12	2	0	27	0	0	22	0	24	0	43	1	61	3	0	0	0	0	55	103	11	20	27	9	0	0	5	0	24	0	36	4	0
"92"	18	0	201	8	0	0	0	4	1	0	0	8	15	1	14	0	0	0	0	0	9	1	0	0	0	0	14	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	55	0	0	20	6	29	3	0	0	9	17	1	4	27	2	22	1	0	0	6	2	0	0	0	0	0	0	0	0	7	3	7	0	18	0	1	0	0	0	6	15	1	0	13	8	75	0	0	15	0	20	0	0	5	3	8	0	0	4	1	16	6	0	0	13	1	16	3	0	5	0	0	11	0	13	4	4	12	35	0	0	0	0	0	28	30	16	3	18	0	0	0	25	0	28	0	32	1	0
"93"	23	0	167	12	30	0	0	1	50	6	1	35	3	0	12	1	0	7	0	0	2	7	68	0	0	0	4	1	18	16	0	1	0	2	19	0	4	0	0	6	0	12	1	6	0	0	1	13	0	0	14	9	0	9	5	22	31	10	0	0	22	19	20	2	1	0	4	20	0	0	52	0	0	0	0	0	0	1	1	0	14	19	20	0	5	0	0	0	3	0	14	1	0	0	0	23	49	0	11	1	0	61	6	0	4	0	0	1	0	25	0	66	0	5	0	27	0	0	0	0	1	0	0	14	22	1	0	4	2	48	5	0	0	0	0	19	47	3	8	35	0	0	0	0	0	7	0	21	14	0
"94"	10	27	33	0	1	0	0	6	12	2	2	64	8	0	18	0	0	13	0	11	5	21	4	0	0	24	45	0	41	0	0	0	0	0	10	0	2	0	0	0	0	0	1	43	5	5	0	0	0	0	7	28	0	3	1	39	33	16	36	0	34	46	35	19	0	0	21	19	68	6	40	2	0	0	0	0	6	1	23	0	31	17	27	30	0	0	3	0	0	0	13	8	1	0	0	42	19	0	1	0	1	38	0	0	73	18	14	0	0	2	0	41	1	6	0	16	0	62	4	0	23	5	0	7	0	27	5	14	45	33	9	0	0	0	0	100	26	1	8	45	2	0	0	8	0	3	2	128	5	15
"95"	33	29	0	10	296	0	7	24	36	0	0	4	1	0	4	0	0	0	0	0	21	21	1	0	0	5	11	0	31	2	0	0	0	0	31	0	5	0	0	2	0	0	1	44	0	0	1	0	0	0	0	37	0	1	9	15	54	8	0	1	33	26	0	2	0	0	11	6	0	0	50	0	0	0	0	0	2	0	0	0	5	0	27	1	0	0	2	3	0	0	15	12	13	0	0	1	1	0	41	1	0	5	0	0	15	0	9	0	0	0	0	94	3	14	13	12	0	48	0	0	14	0	0	40	0	11	3	6	15	35	11	0	0	0	0	33	84	28	6	50	0	0	0	1	2	11	2	36	44	0
"96"	14	5	459	0	0	0	0	44	18	0	0	40	2	0	9	4	0	0	0	0	1	5	8	0	0	0	0	27	1	15	0	0	0	7	9	0	0	0	0	15	0	0	3	4	0	0	20	0	0	0	5	14	5	0	7	6	3	13	0	0	5	3	16	6	0	0	1	11	0	2	21	0	0	0	0	0	1	0	1	0	2	0	4	0	1	0	0	0	1	0	0	0	0	0	0	4	24	2	4	0	35	4	0	0	5	0	0	0	0	1	0	34	13	1	0	3	0	6	0	0	1	0	0	18	0	2	18	3	10	46	1	0	3	0	0	76	29	1	29	7	1	0	0	0	0	18	0	22	20	0
"97"	12	8	14	1	3	0	0	19	9	3	0	20	9	0	16	0	0	23	0	0	36	7	2	3	0	10	11	0	3	6	0	0	4	0	15	0	1	0	0	6	0	0	0	14	0	6	0	0	1	0	32	13	0	1	0	26	49	1	0	0	12	4	11	4	6	2	7	6	0	3	20	0	1	0	16	0	0	2	0	0	11	3	12	10	0	0	1	0	0	1	10	9	19	0	0	2	11	0	8	0	8	9	0	0	12	0	4	0	0	38	0	16	0	6	0	12	0	7	2	0	8	0	11	8	0	38	8	8	4	18	38	7	0	0	0	57	66	22	3	7	1	20	0	0	0	26	0	21	2	0
"98"	2	30	0	0	73	0	0	11	52	6	0	7	16	0	35	0	0	0	0	0	4	33	0	0	0	21	1	0	24	29	0	0	3	0	9	0	2	0	0	13	0	0	0	39	11	18	1	3	0	0	0	69	0	0	2	15	11	0	0	0	9	52	4	25	0	1	15	16	1	0	13	0	5	0	0	0	7	0	0	5	12	0	4	7	0	3	0	0	0	6	6	0	13	4	0	8	5	5	2	4	2	19	0	0	19	4	0	0	0	27	0	33	0	0	7	9	8	27	4	0	12	4	0	2	1	9	0	0	10	72	1	0	24	0	0	40	21	3	14	10	0	0	0	14	0	1	0	34	11	0
"99"	44	0	13	0	166	1	0	16	21	0	0	39	33	0	14	0	0	8	0	5	1	105	0	0	0	3	23	11	31	27	0	0	0	0	21	0	1	0	0	0	0	6	0	51	0	9	13	3	0	0	0	24	0	3	5	6	25	7	0	0	19	23	1	12	1	2	1	42	3	0	19	0	0	0	0	0	1	0	0	0	8	30	0	1	0	0	0	0	0	0	15	2	2	0	0	30	9	0	20	0	0	13	4	15	11	0	1	0	0	2	0	59	15	14	5	49	0	0	30	0	2	0	0	1	0	26	0	12	24	49	22	0	2	0	7	28	24	0	17	19	16	0	0	3	0	20	0	52	25	0
"100"	18	0	67	1	15	7	14	2	25	0	0	31	33	0	36	1	0	0	0	0	30	8	0	0	0	11	0	7	35	15	0	58	0	0	36	0	0	14	0	0	0	30	3	47	0	6	6	0	0	0	0	4	16	4	0	35	21	13	0	0	50	14	2	2	8	0	16	16	0	0	14	6	0	0	0	36	24	0	0	20	7	16	14	2	0	0	5	0	7	0	12	44	17	5	0	2	47	2	9	0	0	8	0	10	8	27	15	0	0	31	0	153	0	0	0	44	1	22	0	2	0	0	6	5	0	7	2	4	18	64	33	54	0	0	0	46	81	16	37	8	9	0	0	0	0	8	0	77	89	0
"101"	87	5	74	0	17	14	1	8	26	0	0	11	0	0	11	13	0	0	0	2	4	26	4	0	0	19	65	2	27	3	0	0	7	5	31	0	0	0	0	0	0	0	7	38	0	27	6	0	5	0	1	27	2	23	3	16	13	38	4	0	9	58	9	2	0	2	7	31	12	9	105	0	0	0	0	0	9	0	2	0	20	22	24	15	8	0	0	0	0	0	7	5	4	0	0	11	12	6	3	18	8	33	2	0	47	1	6	0	0	2	0	60	1	20	0	4	10	0	6	0	37	0	0	0	0	101	0	41	58	60	14	4	1	0	0	46	51	11	2	5	0	0	0	0	0	16	0	56	2	0
"102"	0	14	25	0	6	0	0	4	58	0	12	20	8	0	11	0	0	7	0	2	1	74	0	0	0	6	33	10	25	43	1	0	0	0	2	0	0	0	0	0	0	6	1	30	2	0	2	0	1	0	21	27	0	1	2	18	11	2	4	0	43	83	5	0	0	0	10	11	7	1	45	0	0	0	0	0	0	1	1	6	10	19	17	1	7	0	0	0	5	0	8	8	7	0	0	33	26	0	6	0	19	26	0	0	18	3	1	0	0	16	0	54	1	0	0	31	0	22	0	0	0	0	2	2	0	11	1	18	3	34	39	0	0	0	0	14	14	5	0	52	1	24	0	5	0	47	0	79	98	24
"103"	6	142	32	0	4	0	26	9	13	0	0	30	1	0	48	0	0	0	0	0	13	7	4	0	0	1	61	1	40	0	0	14	7	1	25	0	0	0	0	0	0	0	0	19	0	3	1	0	22	0	0	3	0	0	0	14	45	64	0	6	65	2	7	2	7	3	8	43	0	1	22	48	0	0	0	0	1	0	0	0	39	1	53	0	17	9	0	0	0	0	1	7	2	12	0	57	79	8	22	1	17	28	45	0	20	0	20	0	0	19	0	61	2	27	0	77	0	43	1	0	9	0	0	22	0	10	21	6	5	35	10	0	0	0	0	43	53	0	26	23	2	0	3	0	0	23	0	24	8	0
"104"	32	0	1	32	175	54	4	32	40	0	0	49	31	0	71	0	0	6	0	0	9	5	0	0	0	15	15	4	13	3	0	1	21	0	7	0	1	0	0	1	1	0	0	48	1	15	8	0	3	0	0	34	0	3	0	12	18	10	0	0	78	50	3	25	2	0	16	11	4	0	50	11	0	1	0	21	17	1	0	0	29	23	4	1	0	0	0	0	5	0	37	2	24	0	1	9	36	15	0	2	7	74	0	0	19	27	3	1	0	46	0	36	1	4	0	9	0	9	1	0	3	1	0	6	0	6	5	3	44	9	7	0	0	4	13	115	55	41	15	27	29	0	0	4	0	52	0	40	24	0
"105"	0	10	0	0	607	3	4	3	8	0	5	9	17	0	2	1	0	1	3	5	3	5	0	0	0	5	0	0	37	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	3	0	4	4	0	1	0	11	6	5	0	8	8	3	0	0	0	0	6	7	1	0	27	0	1	1	0	0	0	5	0	0	0	18	3	15	0	0	0	0	2	0	0	2	0	0	0	19	28	0	1	29	0	6	8	1	2	2	1	0	0	19	0	31	0	33	0	32	5	0	0	0	1	7	0	1	4	2	0	3	7	26	20	8	0	0	0	91	5	1	14	22	1	0	0	0	23	3	0	8	25	0
"106"	25	0	26	0	1	26	0	23	30	3	0	7	11	0	8	0	0	1	0	0	13	6	1	16	0	12	49	0	21	4	1	0	0	0	4	0	0	0	0	3	0	1	1	12	0	25	2	11	0	0	0	27	0	0	42	14	63	21	2	0	8	29	0	13	0	10	4	12	0	0	60	8	0	0	0	0	13	0	0	1	24	19	1	17	0	0	9	0	0	5	19	24	10	1	0	36	8	0	2	8	1	39	0	0	25	0	6	2	0	8	0	3	0	0	0	12	27	5	0	0	15	0	4	6	0	13	0	6	0	73	1	0	0	0	0	42	29	4	0	28	1	0	0	0	0	42	0	29	6	2
"107"	26	0	9	27	69	0	23	56	8	0	0	24	0	0	11	0	0	42	3	0	28	52	0	0	0	14	36	18	32	19	0	0	0	10	19	0	14	1	0	0	0	0	0	8	0	17	0	0	7	0	7	37	0	0	0	0	28	0	0	0	14	20	37	11	0	0	4	78	0	1	50	2	0	0	0	0	0	0	8	0	15	67	14	38	3	0	0	0	28	0	7	16	6	0	0	14	20	10	4	0	35	13	0	0	2	0	0	5	0	16	0	4	7	5	0	20	0	2	0	0	13	0	0	45	0	2	5	78	36	117	34	0	2	0	0	88	25	0	39	21	1	0	0	3	9	14	0	37	15	0
"108"	0	28	10	0	53	7	1	4	15	0	0	17	4	0	8	2	0	11	0	0	4	12	0	1	0	8	0	9	30	4	1	0	0	0	18	0	0	0	0	0	0	0	0	68	0	9	0	1	0	0	0	22	0	0	2	25	47	56	0	0	38	74	1	54	17	0	5	3	0	1	11	13	0	0	0	0	1	0	17	2	3	37	18	9	14	0	0	0	0	0	37	11	2	0	0	10	10	0	2	0	4	23	0	0	19	0	1	0	0	58	0	40	1	1	0	0	1	11	0	2	27	3	0	11	0	2	20	11	2	32	32	0	0	0	0	33	10	27	2	7	3	1	0	0	0	1	0	42	2	0
"109"	50	1	37	0	23	0	10	6	8	0	0	62	0	0	2	0	0	0	0	0	32	15	3	3	0	6	18	0	8	44	0	0	1	0	9	0	0	0	0	20	0	0	0	7	0	5	28	0	0	0	1	25	0	1	0	15	6	12	0	0	48	37	1	1	6	0	0	107	0	0	56	0	0	0	0	0	1	0	2	5	1	30	20	4	0	0	0	0	15	0	0	1	2	0	0	39	21	0	8	0	1	60	9	38	2	2	13	0	0	18	0	34	0	14	0	8	0	3	0	2	11	0	0	73	0	23	5	11	4	86	5	0	0	3	0	23	16	11	20	37	17	0	0	9	43	45	0	67	49	0
"110"	23	0	17	4	113	0	0	12	66	1	0	43	2	0	80	0	0	13	0	0	11	6	1	5	0	4	48	0	16	7	0	0	9	0	9	0	3	0	49	0	1	0	0	31	0	34	23	0	0	0	0	21	0	2	13	43	105	4	0	0	82	32	0	61	0	0	10	15	1	11	13	0	0	25	0	0	6	0	10	6	36	13	53	4	5	1	0	0	0	0	9	2	0	0	0	30	24	1	59	0	0	72	0	0	38	0	15	7	0	49	3	70	0	7	0	17	0	6	0	0	17	0	0	15	0	12	0	3	6	74	9	0	0	0	0	30	16	3	3	37	3	0	0	16	0	47	0	74	12	0
"111"	45	10	25	0	40	0	2	12	9	0	0	41	2	0	13	0	0	1	0	0	4	8	1	0	0	15	41	2	13	7	0	0	4	0	17	1	6	0	0	2	3	25	0	57	0	1	0	0	0	0	0	7	0	0	0	17	41	11	0	0	27	80	4	3	2	0	12	21	6	7	15	0	0	0	0	0	0	0	0	0	30	23	12	7	1	0	3	0	0	2	2	2	3	0	0	16	27	10	14	16	0	21	2	13	11	4	1	0	0	9	0	32	0	11	0	12	0	37	4	0	14	0	0	9	0	45	6	21	24	11	6	0	0	0	0	20	49	5	5	21	2	7	0	1	17	15	0	6	16	0
"112"	81	0	128	115	8	0	0	7	32	0	2	5	1	0	14	3	0	12	0	0	15	6	0	0	5	13	54	2	37	19	0	0	0	0	10	0	2	0	0	0	0	0	0	76	0	4	3	0	0	7	0	5	0	3	0	39	15	40	9	0	13	43	1	0	1	0	7	6	0	0	26	0	0	0	1	0	0	0	3	1	14	25	27	21	0	0	3	0	0	0	28	5	2	0	0	14	0	0	69	0	0	13	0	0	30	0	0	0	0	8	0	11	0	0	0	1	0	1	0	0	1	0	0	7	1	9	0	2	6	23	6	3	0	1	0	30	14	12	12	39	29	1	0	0	0	47	1	24	18	0
"113"	7	22	0	1	37	0	10	60	6	12	0	29	3	0	30	0	0	1	0	1	1	24	0	0	0	37	25	7	50	0	0	0	0	16	1	0	0	0	0	0	1	0	6	58	0	2	14	0	1	0	6	23	0	1	2	9	36	9	0	0	105	2	7	0	0	0	9	20	13	0	73	0	0	0	0	0	2	4	2	1	0	35	23	8	1	0	1	0	1	0	7	7	14	0	0	9	61	2	18	0	1	33	4	0	37	14	0	0	0	15	1	84	4	6	0	15	0	1	0	0	12	0	0	1	8	4	29	21	0	95	3	0	7	1	0	40	46	1	1	43	9	0	0	75	3	63	0	50	16	0
"114"	23	13	31	0	65	0	3	2	10	7	0	23	5	0	12	0	0	5	0	0	8	26	0	0	0	22	43	0	36	4	0	0	0	0	10	0	0	0	0	0	0	0	0	12	0	1	0	0	1	0	0	15	0	1	0	32	14	0	0	0	38	53	1	9	0	0	13	47	0	0	17	1	0	0	0	0	3	9	8	0	26	4	3	13	0	0	0	0	31	3	9	9	5	1	0	2	4	8	3	2	0	23	0	0	16	8	2	0	0	46	0	45	7	7	1	14	0	4	0	1	4	0	0	25	0	18	0	2	3	81	2	0	6	18	0	68	37	0	19	63	0	3	0	0	0	19	0	51	30	1
"115"	1	63	7	0	1	2	1	0	22	0	0	8	9	0	26	1	0	0	0	2	18	12	6	0	0	9	47	20	13	21	0	0	0	0	13	0	3	0	0	0	0	0	2	34	0	26	0	0	1	0	0	27	1	0	0	8	41	2	3	5	19	21	10	0	2	0	10	55	0	22	4	0	0	0	0	0	0	0	0	0	2	3	35	11	2	1	7	0	1	0	1	12	0	0	0	7	15	7	1	0	0	15	0	0	1	13	7	0	0	15	0	22	0	3	0	5	0	9	0	0	1	0	0	21	0	9	1	36	21	11	2	1	0	0	0	18	29	0	35	66	0	0	0	0	3	29	0	36	13	0
"116"	6	8	7	0	2	0	17	9	36	3	0	4	22	0	4	0	0	8	0	0	24	7	0	0	0	18	17	18	3	41	0	0	1	0	16	0	0	0	13	0	0	0	0	14	0	1	5	0	0	1	2	39	0	0	16	14	6	55	0	0	21	39	9	0	0	35	11	24	0	0	18	0	0	0	0	0	1	2	0	0	4	4	38	14	0	1	0	0	11	0	11	9	12	0	0	19	15	0	0	0	2	21	2	8	23	0	0	0	0	12	0	43	0	14	0	1	0	2	0	0	31	4	0	57	0	8	1	17	0	16	0	0	7	0	0	52	53	18	2	33	30	11	0	5	0	19	2	42	0	0
"117"	72	0	138	9	11	0	2	37	36	0	0	15	43	0	14	0	0	1	2	0	3	27	0	0	0	34	25	0	32	0	0	0	0	0	10	0	31	3	23	5	0	0	6	56	0	12	4	39	0	0	0	20	0	1	3	5	24	7	0	0	50	40	12	2	9	0	0	9	18	0	48	0	0	17	13	21	4	17	0	6	5	4	14	39	4	0	0	0	0	0	18	16	10	2	0	94	35	0	1	0	2	60	0	0	10	1	0	7	0	23	0	19	2	0	0	7	2	5	0	2	0	0	0	77	0	27	4	13	16	24	17	0	2	1	0	79	59	11	66	18	0	1	0	12	0	14	0	34	59	0
"118"	26	0	29	6	18	2	0	16	2	0	0	26	0	0	34	0	0	2	0	0	33	23	1	0	0	3	46	3	11	3	0	0	0	0	2	0	8	0	0	4	0	0	0	17	0	32	13	0	0	0	0	17	0	1	0	10	11	5	3	0	19	10	8	7	1	0	20	22	1	1	49	0	0	0	0	0	0	0	0	0	15	8	6	8	0	0	0	0	5	0	8	0	15	0	0	8	10	15	1	1	3	6	0	0	18	1	9	3	0	47	0	48	0	1	0	16	0	0	0	0	0	0	0	6	0	2	0	26	0	26	2	28	28	0	0	66	8	2	7	64	14	1	1	0	2	7	0	58	28	0
"119"	42	3	43	4	2	4	0	0	14	4	2	36	25	0	18	0	0	13	0	0	9	4	3	0	0	63	12	53	36	1	0	0	0	0	28	0	2	0	0	4	0	0	0	61	0	3	0	0	1	0	1	4	0	0	0	17	8	0	0	0	32	35	7	9	0	1	80	14	0	0	36	0	0	0	0	1	0	0	12	0	3	40	9	11	1	0	0	3	18	0	8	73	0	5	0	39	24	4	2	0	0	25	0	0	30	0	2	0	0	64	0	42	0	3	0	5	2	33	17	4	8	1	0	1	0	8	5	6	1	74	18	19	0	0	0	8	7	10	6	18	15	0	0	0	0	18	0	14	18	0
"120"	28	1	159	0	45	0	0	0	3	1	14	28	1	0	23	3	0	2	0	0	48	126	7	0	0	16	4	6	5	34	1	0	1	13	23	0	0	0	0	0	0	1	0	47	0	3	0	0	0	0	2	13	0	0	5	18	70	7	0	0	31	45	1	9	7	0	2	1	0	0	9	0	0	0	0	0	0	0	8	0	0	25	43	15	0	6	10	6	0	0	2	42	1	0	42	39	30	1	0	0	0	53	1	0	24	5	0	0	0	8	1	30	1	9	0	4	2	29	13	0	12	0	0	12	0	15	0	1	0	12	16	0	1	0	0	33	21	5	3	7	7	0	0	0	0	24	0	34	3	0
"121"	31	0	395	2	8	1	2	1	12	0	0	0	9	0	28	0	0	3	0	0	3	1	17	0	0	12	9	0	44	4	0	0	3	0	1	0	6	0	3	0	0	1	0	15	0	0	0	0	0	0	12	47	0	3	10	18	14	4	0	0	5	8	0	9	0	11	7	14	0	0	23	0	0	0	0	0	1	0	1	0	18	3	4	0	0	2	6	0	0	0	13	2	1	2	0	6	18	0	0	0	0	15	2	0	6	0	0	3	0	7	0	96	0	1	4	12	1	4	3	0	3	0	0	30	0	0	19	15	5	21	1	0	0	0	0	21	29	28	0	41	0	2	1	20	0	22	0	27	3	0
"122"	13	48	8	0	13	0	1	0	72	0	0	5	0	0	18	0	0	5	0	0	0	8	1	0	0	19	10	2	10	69	0	0	25	2	42	0	0	12	0	3	0	2	0	29	0	4	18	0	0	0	0	45	0	0	0	27	38	1	0	0	89	74	0	39	27	1	0	4	14	0	32	1	0	0	0	0	0	0	16	0	2	2	51	1	0	0	0	0	0	0	3	1	3	0	9	26	4	1	1	0	0	18	1	9	20	12	1	0	0	10	0	28	0	0	2	8	12	1	0	0	17	0	0	25	0	3	1	16	64	52	9	0	6	0	0	16	11	15	2	11	6	0	0	6	2	22	0	4	4	0
"123"	12	51	28	0	0	0	1	9	58	0	0	44	27	0	2	0	0	0	0	0	31	29	10	0	0	0	46	3	18	5	9	0	0	3	60	0	0	1	0	0	0	0	0	53	5	4	18	0	0	1	2	65	0	1	0	44	23	4	0	0	15	12	5	1	0	9	17	9	0	0	33	0	2	0	0	4	0	0	0	0	12	14	15	14	0	1	0	0	0	0	24	24	0	0	0	45	42	0	3	0	0	48	0	1	23	0	1	0	0	34	0	11	0	8	0	43	0	0	2	0	13	0	0	9	0	8	1	12	18	44	7	0	12	0	0	76	21	2	1	33	1	0	1	1	0	27	0	8	37	0
