"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"53"	0	9	7	18	0	0	0	0	0	0	3	11	14	0	13	1	0	0	44	1	6	0	24	0	0	0	0	24	0	0	9	0	0	7	0	1	0	0	3	28	0	6	6	24	4	1	0	0	0	0	0	5	15	0	0	0	0	75	2	0	0	20	8	0	0	48	0	0	2	0	0	3	0	0	22	0	0	0	0	18	0	2	12	2	0	0	0	0	0	4	1	18	0	24	9	2	46	0	0	0	0	17	0	8	16	1	39	0	0	0	0	1	8	0	1	2	0	0	19	0	0	7	0	3	0	33	2	59	4	3	13	4	0	18	3	0	14	11	0	17	12	0	0	1	26	0	0	2	0	0	0	12	0	0	0	1	2	1	0	33	1	15	0	0	69	30	0	0	1	1	2	46	2	0	0	29	1	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	7	6	0	0	0	0	2	0	1	0	0	0	0	0	6	16	0	2	0	0	0	0	0	0	0	19	13	48	0	2	0	0	10	0	5	0	1	4	0	29	1	24	32	8	0	0	0	0	7	1	0	3	17	0	0	0	65	0	0	0	1	0	4	0	3	0	0	11	1	0	4	0	117	9	0	0	0	0	0	4	2	1	5	0	14	0	0
"54"	0	7	0	0	0	0	0	0	0	2	4	0	0	1	18	0	0	0	0	0	9	5	0	0	0	1	0	8	0	0	12	0	0	0	7	2	0	0	34	8	0	0	0	7	0	0	1	0	0	1	0	14	11	0	13	2	0	14	0	9	1	5	1	0	0	33	1	0	23	0	0	21	1	0	4	0	0	0	0	0	0	0	12	10	0	8	0	0	0	0	0	8	0	3	14	0	26	0	0	8	0	4	0	0	2	0	1	0	1	0	0	1	2	0	0	1	0	0	5	10	0	28	0	5	0	50	14	6	0	11	2	49	0	21	16	0	4	0	0	0	7	0	2	0	15	0	3	1	0	3	0	31	1	0	0	0	0	4	0	25	4	10	0	0	2	3	0	0	1	0	4	35	0	1	5	19	10	0	0	0	0	0	6	0	26	27	5	0	0	15	0	0	2	14	0	0	0	0	0	9	0	2	0	0	0	26	0	0	3	0	0	0	8	0	0	0	0	1	11	7	12	0	0	0	0	9	0	2	1	0	1	0	5	0	19	12	0	0	1	0	0	0	3	2	18	0	0	0	0	25	0	0	0	0	0	0	0	13	0	0	21	5	8	6	0	0	4	12	2	3	0	1	5	0	0	11	0	4	0	3
"55"	14	4	0	0	0	2	0	0	2	52	3	0	0	11	2	6	1	2	0	0	2	0	0	0	68	2	0	2	3	0	74	0	0	0	0	17	0	0	4	5	0	0	6	18	6	1	19	0	0	0	0	19	2	0	37	17	0	5	0	0	3	0	26	0	0	84	5	0	16	1	0	6	1	0	32	0	0	0	0	0	0	4	16	18	0	2	0	0	0	0	0	11	13	7	49	0	1	0	0	0	0	0	0	0	12	0	7	0	5	0	0	0	51	13	5	0	0	0	28	0	0	2	0	11	5	1	9	12	3	0	0	6	14	1	3	0	1	29	39	0	7	0	8	0	23	19	1	0	0	5	0	15	0	0	15	0	11	0	0	14	7	6	0	0	16	4	0	0	3	8	2	29	0	2	0	23	11	0	0	0	15	0	0	0	12	1	1	0	0	0	4	0	6	15	0	0	0	55	1	0	0	2	25	3	0	0	0	3	31	0	9	0	8	0	0	0	0	0	15	24	22	0	0	0	1	0	1	0	0	24	0	0	46	3	26	2	9	0	0	0	2	1	53	1	1	0	0	0	0	0	0	4	0	0	0	2	0	10	0	0	6	7	0	0	0	18	5	0	0	0	0	8	0	35	0	1	0	2	0	0
"56"	0	68	0	0	0	0	0	0	0	8	8	0	0	0	2	1	4	0	2	0	17	10	3	0	6	6	33	1	0	0	10	0	2	1	0	4	0	0	1	2	0	0	0	0	0	16	0	0	4	0	0	6	5	0	0	35	0	4	1	4	0	0	7	0	0	9	2	0	15	0	0	2	1	0	0	0	0	0	0	0	0	0	42	10	0	0	1	0	0	0	0	103	8	13	18	0	0	0	0	0	0	0	0	2	6	0	6	0	0	0	0	0	25	0	5	0	0	0	0	0	7	16	0	6	0	15	15	0	0	1	16	2	0	1	0	0	3	1	3	16	2	0	2	0	21	4	11	0	0	1	0	0	0	0	0	0	33	2	0	2	2	10	15	0	0	50	0	12	10	0	5	9	0	9	4	28	0	2	1	0	3	1	21	0	12	0	0	0	0	0	0	0	0	8	0	0	6	0	2	12	0	2	0	1	0	0	0	0	31	0	7	0	3	0	0	0	0	11	9	0	31	0	0	0	0	34	0	7	0	0	0	0	23	8	8	23	0	0	3	0	0	0	9	18	15	0	0	0	0	18	0	6	0	0	0	8	1	16	5	0	3	4	0	0	0	12	2	0	0	0	9	5	0	0	0	53	0	0	0	6
"57"	1	2	0	0	0	0	0	0	1	1	0	0	0	32	11	0	0	0	0	0	0	5	5	0	0	0	0	5	0	0	3	0	28	0	0	0	0	10	32	25	0	0	0	7	0	1	0	0	0	0	0	7	1	0	0	8	0	17	7	0	2	0	2	0	21	24	11	1	8	0	0	25	0	0	3	0	0	0	0	0	0	0	28	1	0	3	0	0	1	0	0	47	0	0	18	0	1	0	0	4	0	5	0	5	6	6	0	1	0	0	0	4	15	0	0	0	0	0	7	0	0	7	0	8	0	1	15	42	0	0	25	2	0	5	0	0	3	0	0	1	0	1	1	0	1	0	1	9	0	16	0	4	0	0	1	0	2	8	0	44	0	32	0	0	28	4	0	0	0	0	1	10	8	1	1	0	1	0	0	7	0	0	0	0	3	0	3	0	0	2	0	0	0	8	4	0	0	0	0	19	0	1	0	5	0	0	6	3	7	4	6	0	0	0	0	0	2	1	11	0	11	1	2	0	0	9	0	0	0	1	40	0	9	1	1	13	6	0	0	0	0	2	7	2	1	2	0	0	0	9	1	0	0	0	0	6	0	1	0	0	23	5	0	10	0	15	0	4	7	0	0	0	4	0	0	30	20	9	0	0
"58"	0	11	0	21	3	2	0	0	2	18	25	0	0	13	0	0	0	0	1	2	22	0	10	0	54	19	1	1	0	0	30	0	0	0	0	9	0	0	10	5	0	0	0	31	0	0	3	0	11	0	0	58	0	5	0	2	0	5	0	18	7	0	13	0	0	33	8	0	22	0	0	29	0	0	1	0	1	0	2	0	0	0	23	6	0	0	0	29	0	0	1	43	0	45	28	1	0	0	0	0	1	10	1	4	18	12	0	2	0	0	0	0	17	0	0	8	0	0	35	12	3	18	0	20	0	11	22	14	0	0	24	0	0	1	1	0	0	24	0	5	1	0	0	0	13	0	0	17	2	0	0	0	0	0	0	0	33	0	0	5	9	16	0	0	23	3	0	0	0	0	1	18	0	0	0	10	0	0	6	0	3	0	0	0	15	0	18	0	12	1	0	0	4	50	0	0	7	10	0	0	0	11	2	9	0	8	0	0	12	0	13	0	0	0	0	0	0	12	10	1	23	0	20	0	0	47	0	0	0	0	13	0	95	2	65	4	2	0	0	0	0	0	0	8	28	0	0	0	0	0	0	0	0	2	0	15	0	66	35	0	25	16	0	1	0	7	2	0	0	2	6	1	24	0	0	7	0	18	0	0
"59"	0	13	0	2	0	0	0	0	1	2	2	0	0	8	18	0	0	13	19	0	10	4	1	0	5	6	0	6	0	0	8	2	2	0	0	2	0	0	14	8	0	0	0	7	0	5	0	0	0	0	0	8	22	0	24	1	1	12	3	0	0	14	0	0	30	6	0	4	3	5	0	13	2	0	2	7	0	0	0	0	0	0	8	3	0	1	0	0	0	0	0	2	0	6	0	0	2	0	0	0	0	1	0	0	17	0	0	0	1	0	0	0	76	0	3	1	0	7	15	0	4	11	0	1	0	53	2	21	4	38	17	31	0	10	0	0	4	0	0	46	8	0	2	1	46	1	3	6	0	12	0	0	0	0	0	0	10	0	1	5	11	8	0	1	13	1	0	1	0	0	6	41	7	9	7	30	0	17	0	0	31	0	0	0	11	8	6	0	0	3	5	0	0	3	3	0	0	0	0	0	0	9	2	3	0	6	0	5	22	0	33	0	0	0	0	0	0	1	0	0	4	0	0	0	0	27	0	0	0	2	0	0	11	0	18	6	0	0	3	0	0	6	1	0	12	0	0	0	1	3	2	0	0	0	0	4	4	4	5	0	16	1	0	14	0	3	4	6	0	0	3	2	0	7	0	2	1	20	0	0
"60"	0	8	1	6	0	3	0	0	0	11	17	0	0	11	24	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	10	1	0	30	2	4	0	0	13	28	0	0	0	17	1	0	0	0	0	2	0	41	4	0	0	54	0	4	1	4	16	31	1	0	0	10	1	0	16	0	0	7	0	0	7	0	2	0	1	1	8	0	2	3	0	0	0	0	0	0	16	9	0	20	30	0	4	0	0	0	0	16	0	3	14	0	6	1	0	0	0	0	16	0	0	1	0	0	3	4	0	0	0	0	0	40	11	23	1	0	0	11	0	32	0	0	0	0	2	5	2	0	9	0	4	0	3	25	0	1	0	2	0	0	9	0	3	1	0	4	0	1	0	0	11	2	0	0	15	0	9	7	0	7	1	22	0	0	0	0	33	0	0	4	9	2	8	3	0	0	2	12	0	5	0	3	0	0	9	1	1	0	3	16	0	0	0	0	21	0	4	0	1	0	0	0	0	0	9	1	15	0	1	0	0	9	0	0	0	6	0	0	26	3	13	5	1	1	1	0	8	0	2	7	0	0	0	0	0	0	4	0	0	0	0	2	2	23	1	0	23	17	0	6	0	18	0	0	0	0	0	0	2	0	0	17	0	7	2	16
"61"	3	0	0	0	0	0	0	0	1	0	20	0	0	0	22	2	0	0	0	0	0	0	8	0	0	0	0	1	0	0	42	0	0	0	0	0	0	0	0	16	0	0	0	1	0	10	0	0	0	0	0	21	2	0	0	19	0	5	0	0	0	18	14	0	2	12	3	2	8	0	0	19	0	0	1	13	0	0	4	0	0	0	2	13	0	2	0	0	43	11	0	26	1	4	29	0	0	0	2	10	2	3	0	0	36	0	7	0	0	0	0	0	1	0	2	20	0	0	24	0	0	0	0	11	0	24	12	3	0	5	37	2	0	10	3	0	6	8	5	4	5	0	0	5	15	0	1	0	0	10	0	11	1	0	0	0	0	11	8	1	7	11	1	0	59	4	0	0	17	0	0	9	0	3	3	0	1	0	0	0	1	0	0	0	14	3	0	0	0	0	4	0	0	12	0	0	0	0	1	0	0	10	0	4	0	4	1	0	10	0	19	0	17	0	0	0	0	0	16	0	14	0	1	0	0	9	0	6	0	3	7	0	2	2	26	10	0	0	2	0	1	7	0	0	8	0	0	0	0	12	1	0	0	0	0	0	0	1	0	0	33	0	0	16	0	11	1	0	0	0	1	1	0	0	0	15	0	0	0	0
"62"	1	6	0	0	0	1	0	0	0	5	3	0	0	3	2	0	0	28	7	0	15	5	0	0	8	10	0	11	0	1	48	5	1	0	1	0	0	0	1	16	0	0	0	10	0	0	0	0	4	0	0	6	9	0	2	17	4	24	2	3	0	12	10	0	0	24	0	0	6	0	0	9	1	0	3	0	0	1	1	4	0	0	9	0	0	0	0	0	4	1	0	25	2	2	3	0	5	0	0	3	0	0	0	2	5	0	0	0	0	0	0	0	10	0	18	0	0	0	9	0	0	0	2	2	0	16	2	25	0	1	0	18	0	27	2	0	5	4	0	9	8	0	0	0	5	0	43	6	0	1	0	3	0	0	1	0	16	5	0	20	1	12	0	6	11	33	2	1	0	0	1	3	4	1	0	7	0	0	0	0	30	0	5	0	0	8	0	0	0	0	6	0	0	10	0	0	0	0	6	1	0	3	0	0	0	0	0	2	4	0	5	0	0	0	0	0	0	2	4	9	10	0	10	0	0	8	0	0	0	0	3	0	9	0	41	10	5	0	0	0	0	4	0	1	5	0	0	0	0	3	0	1	0	9	0	4	0	3	0	0	15	0	0	0	0	19	2	5	0	0	0	0	36	3	0	4	0	7	0	6
"63"	0	59	0	0	0	0	0	5	0	20	0	0	6	8	0	0	22	0	0	26	1	0	15	0	2	1	0	11	0	0	3	0	2	0	0	3	0	0	32	17	0	0	0	2	0	11	0	0	0	0	0	7	2	0	31	27	0	9	7	4	0	0	0	0	0	33	0	0	13	0	0	19	0	0	7	1	0	0	4	2	0	0	20	0	0	5	0	0	0	0	1	43	0	8	24	0	0	1	0	3	0	8	0	3	7	51	6	0	0	0	0	0	2	0	0	1	0	0	14	0	0	11	0	16	17	42	6	9	0	1	9	3	5	10	8	0	0	0	30	1	5	0	0	0	18	0	6	1	1	0	0	6	0	0	4	0	8	1	0	5	0	18	0	0	17	10	1	0	12	0	1	7	0	0	0	20	10	0	0	0	14	2	3	0	1	0	6	29	0	0	0	0	78	3	0	0	0	0	0	0	0	3	0	56	0	7	0	10	16	0	0	6	0	0	0	0	0	0	20	24	27	2	1	0	0	24	0	0	0	38	1	0	93	8	44	26	31	0	2	0	0	0	0	2	52	0	0	0	0	42	0	0	0	0	2	0	0	25	5	0	68	10	0	19	0	8	11	0	3	0	42	0	1	0	0	39	1	0	1	0
"64"	0	125	0	9	0	0	0	0	0	0	4	0	0	6	0	2	0	0	0	0	56	1	4	0	0	0	0	2	0	0	13	0	0	5	0	6	0	0	1	33	0	0	0	1	0	0	8	0	0	0	0	60	1	0	0	15	0	27	1	0	0	1	60	9	5	2	0	4	15	0	0	45	0	2	28	1	0	0	0	13	0	0	38	12	0	1	0	0	0	0	0	37	0	60	44	0	4	17	1	2	0	5	0	11	4	4	8	0	0	0	3	7	29	0	0	0	0	0	16	1	0	12	0	30	0	8	1	2	2	0	5	0	0	1	0	0	0	0	9	19	39	0	27	17	6	0	8	4	0	1	0	0	0	0	0	1	10	14	0	26	14	5	0	11	90	11	0	0	0	0	15	8	0	20	8	36	0	0	0	0	76	0	0	0	4	3	1	0	0	0	0	0	0	10	3	0	0	0	0	2	0	12	5	17	0	0	1	0	36	0	5	0	15	0	0	0	11	2	18	21	4	0	10	0	0	18	0	0	0	40	7	0	26	2	33	13	63	0	0	0	0	0	0	1	0	0	0	0	1	13	13	0	0	0	0	1	0	0	5	0	41	4	0	17	0	12	16	0	0	0	0	0	8	0	0	2	0	11	0	0
"65"	0	3	0	0	0	5	0	0	0	7	5	2	1	6	11	0	0	0	5	2	9	0	5	0	9	0	0	3	36	0	1	0	17	1	0	0	0	0	0	9	0	10	0	0	0	1	0	0	0	0	0	15	0	0	3	1	0	10	0	11	0	1	0	0	0	16	0	0	0	8	0	10	0	0	40	0	1	0	50	5	0	0	15	0	0	10	0	0	0	0	0	14	0	25	23	0	5	0	0	28	0	8	0	11	3	0	0	0	0	0	0	0	11	0	0	1	2	0	1	0	0	0	0	15	11	14	21	38	0	2	12	11	0	3	4	0	6	0	1	6	60	0	13	0	54	0	2	2	0	0	0	0	0	0	0	0	12	0	0	27	30	2	0	1	2	2	0	0	3	12	20	5	0	1	0	69	0	0	0	2	4	0	0	0	5	4	13	0	0	0	0	0	5	17	0	4	0	0	0	24	0	16	0	9	0	0	0	27	4	0	16	0	0	0	0	0	0	5	23	0	37	0	0	0	0	10	0	0	0	5	8	0	8	2	21	0	0	0	24	0	1	0	14	1	0	3	2	0	0	1	35	3	0	2	0	14	0	9	0	0	34	7	18	13	0	9	7	0	0	0	1	0	6	2	0	17	0	7	0	0
"66"	1	6	0	0	0	0	0	0	0	0	3	0	0	18	9	3	0	0	9	0	60	0	4	0	2	0	1	20	2	0	17	0	14	0	1	4	0	0	1	17	2	0	0	22	0	9	0	0	1	1	0	33	6	0	9	11	0	18	5	8	0	0	3	0	3	29	0	0	3	0	22	11	0	0	0	11	0	0	0	0	0	0	26	6	0	0	0	0	0	0	0	50	1	4	11	0	1	0	0	1	2	3	0	1	7	12	1	0	0	0	0	4	0	2	0	1	2	0	9	0	1	4	0	17	0	27	0	26	0	0	4	34	0	49	0	0	0	3	0	6	29	0	0	0	20	0	35	2	1	11	0	0	1	0	0	0	0	0	0	2	0	75	0	0	17	4	0	0	8	0	22	7	1	2	1	2	2	0	0	0	1	0	0	0	0	0	0	2	11	0	0	4	0	0	0	0	10	0	0	0	7	2	0	0	0	1	0	0	6	0	2	0	10	0	0	0	0	0	0	0	11	0	1	0	0	22	0	41	0	2	0	1	20	4	23	3	0	0	0	0	0	0	10	0	0	4	0	0	0	22	1	0	0	0	0	0	0	0	13	0	5	6	0	0	0	8	0	0	5	0	0	2	0	0	0	4	10	55	4	0
"67"	0	26	0	0	0	7	0	0	0	5	10	0	5	2	24	0	0	0	2	0	8	0	2	0	36	3	27	11	0	0	3	0	2	1	0	0	0	0	57	18	0	0	0	24	0	0	0	0	0	0	1	16	24	0	0	29	0	16	0	1	0	1	10	0	0	10	4	0	6	0	3	10	0	0	6	2	0	0	17	9	0	0	0	2	0	0	5	0	7	0	0	28	0	0	2	0	0	0	0	0	0	8	0	0	28	5	6	1	0	0	0	0	11	0	0	0	3	0	2	0	1	0	0	5	0	8	0	12	3	0	5	7	0	14	5	0	46	4	0	7	6	14	12	0	51	0	3	6	0	8	0	5	5	0	0	0	1	7	0	66	1	0	0	0	1	5	0	0	1	0	8	2	0	1	0	20	5	0	0	0	9	2	0	0	2	0	17	0	0	0	0	0	0	54	0	0	0	0	0	0	0	4	0	0	0	1	0	0	17	0	21	0	11	0	0	0	0	13	27	0	26	0	0	0	0	33	0	0	0	1	11	0	66	10	12	4	12	0	4	0	0	0	0	1	0	4	0	0	0	9	2	0	0	0	0	4	0	7	0	0	11	2	0	10	0	85	1	0	0	0	5	11	0	1	2	4	1	17	0	4
"68"	0	11	2	1	0	0	0	0	0	4	13	0	0	0	7	0	0	0	0	0	44	1	0	0	9	4	2	1	0	0	0	0	1	0	2	1	0	0	8	68	0	0	0	1	0	0	0	0	0	10	0	13	8	2	2	14	0	29	16	29	3	0	19	0	6	24	2	0	32	0	0	6	2	0	1	1	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	17	8	5	25	1	9	5	0	0	0	16	0	10	4	0	3	1	0	0	0	0	9	0	0	0	0	1	7	0	0	1	0	35	0	1	2	3	7	3	12	1	0	33	7	0	6	12	0	11	5	5	0	0	0	1	2	8	0	3	0	0	0	0	0	2	19	11	0	10	0	5	0	0	9	4	0	13	3	0	0	14	0	0	0	4	0	0	0	0	13	0	0	0	9	0	0	0	0	8	0	0	3	53	0	1	0	0	0	0	0	0	0	0	0	0	0	2	13	1	7	0	0	0	0	0	0	7	7	0	4	0	0	0	1	13	0	0	0	1	0	1	9	0	14	12	5	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	15	0	14	0	14	0	0	0	0	0	0	0	3	3	6	0	34	0	0
"69"	0	258	0	0	0	3	0	0	0	7	10	0	0	10	0	0	8	0	7	0	10	0	59	0	0	5	3	15	0	0	1	0	0	0	0	6	0	0	6	30	0	0	0	12	0	12	0	0	0	0	0	3	10	0	0	1	1	97	0	0	2	8	1	0	10	2	5	4	3	1	0	1	6	0	34	28	16	0	0	0	0	0	2	15	0	0	0	0	0	0	6	30	0	5	34	7	0	0	8	5	0	2	0	1	0	0	3	0	0	0	0	0	73	0	0	38	1	0	22	0	0	0	0	4	0	9	2	39	0	6	0	3	0	47	0	0	0	7	0	1	15	0	2	0	52	0	10	8	0	0	0	3	0	0	2	0	13	9	0	23	0	51	0	0	16	0	13	0	0	0	16	14	0	0	0	5	7	0	0	0	2	0	0	0	11	0	0	11	0	0	0	0	0	18	0	0	2	0	0	0	8	14	0	0	0	0	0	0	20	0	88	0	2	0	0	0	2	1	1	0	51	0	0	0	2	3	0	0	0	0	2	1	9	18	1	26	30	0	0	0	1	4	0	0	2	0	0	0	0	81	11	0	0	1	0	23	0	6	0	0	34	10	0	2	0	28	6	0	0	0	0	0	1	0	0	6	3	2	0	0
"70"	0	5	0	1	0	5	0	0	0	4	13	0	0	1	7	0	5	6	0	0	1	11	3	0	1	25	4	9	0	0	22	0	0	0	0	0	0	0	30	36	0	0	7	13	0	2	0	0	4	0	0	11	0	0	0	7	0	7	4	1	4	12	0	1	0	10	2	9	12	2	0	11	0	0	4	0	0	0	0	0	0	0	6	4	0	1	0	24	0	0	0	10	0	0	40	0	0	1	0	0	0	0	12	2	3	2	0	4	1	0	0	0	7	0	5	0	0	0	42	0	1	11	0	12	0	7	2	39	10	0	26	1	0	3	4	0	0	4	0	13	1	11	0	0	37	0	9	14	0	7	0	0	24	0	5	0	24	1	0	17	0	3	0	4	5	1	0	11	2	0	14	12	1	0	8	71	14	0	0	0	10	0	0	0	12	1	6	0	2	0	15	0	31	16	3	0	0	0	0	3	1	0	0	1	0	1	11	0	33	0	4	0	2	0	0	0	4	6	3	0	19	0	8	0	0	8	0	21	0	3	0	0	11	6	1	21	2	0	0	0	0	4	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	3	3	0	9	3	0	8	2	23	34	8	0	0	2	3	14	0	0	12	0	1	0	0
"71"	0	12	0	19	0	13	0	0	4	26	25	0	0	16	3	0	0	0	0	4	13	1	0	0	0	27	2	12	0	0	23	0	0	0	0	1	0	0	5	0	0	0	0	3	0	27	0	0	0	0	0	25	6	0	0	1	1	1	3	6	2	2	7	0	0	4	0	0	3	0	0	9	9	0	4	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	10	0	12	4	3	1	0	0	1	0	2	0	1	6	4	0	8	0	0	0	0	19	0	0	0	0	1	0	0	38	0	0	30	0	2	6	9	0	5	3	2	0	3	0	0	12	0	1	3	1	0	0	0	3	9	0	2	0	1	0	15	0	0	0	10	13	9	0	4	2	11	0	9	9	4	0	0	1	0	11	63	0	1	1	14	14	0	0	0	5	0	0	0	34	0	0	2	0	2	0	0	2	19	0	0	0	0	6	0	0	8	0	6	0	0	0	0	17	0	5	0	0	0	0	0	0	1	4	0	39	0	9	0	0	3	0	0	0	1	0	2	9	1	29	23	0	0	1	0	0	0	0	0	1	11	0	0	0	7	7	1	0	0	0	17	0	6	0	0	16	0	0	17	0	4	0	10	0	0	0	4	2	0	0	12	0	17	1	0
"72"	0	114	3	0	0	0	0	1	0	6	6	0	0	2	31	4	0	1	30	0	27	61	12	0	21	1	0	3	0	0	25	0	0	0	0	22	0	0	3	53	0	0	0	35	0	7	11	0	0	0	0	4	10	0	25	32	0	2	25	2	6	10	0	0	13	42	4	9	8	0	1	45	39	0	16	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	15	8	4	0	10	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	57	0	0	8	0	0	9	7	2	0	1	2	0	39	2	12	0	8	1	7	0	14	3	0	27	16	13	28	3	8	0	0	24	0	1	2	0	0	0	11	0	0	0	0	6	6	0	6	0	1	0	0	14	6	0	0	5	0	3	8	0	3	15	22	0	0	0	0	3	0	0	0	2	0	16	0	0	4	39	1	0	36	0	0	0	0	10	2	0	41	6	22	0	0	0	1	9	0	3	0	0	0	0	6	0	0	20	0	16	0	0	0	0	1	0	3	0	3	1	0	3	0	11	0	21	0	2	0	3	0	0	11	0	0	0	0	0	28	1	0	0	0	0	2	0	41	0	0	42	1	0	24	0	8	0	0	0	0	0	2	3	0	0	3	0	25	0	0
"73"	0	8	1	14	0	1	0	0	1	9	9	0	1	3	3	2	0	4	0	18	22	0	4	0	0	2	0	0	0	0	5	0	0	0	0	2	0	0	3	60	0	0	0	5	0	0	1	0	0	0	0	7	0	0	0	5	0	1	7	4	0	1	1	0	0	30	0	0	9	0	0	20	0	0	10	5	2	0	0	0	1	0	17	0	0	6	4	0	0	0	0	19	0	9	19	0	9	14	0	0	0	3	0	16	1	16	0	0	2	0	0	1	25	0	0	3	0	2	15	0	18	1	0	11	2	5	2	3	13	16	11	0	4	39	0	0	4	1	6	2	16	0	32	0	7	12	0	5	0	0	0	22	0	0	0	0	10	4	0	9	0	4	0	2	13	6	0	0	7	0	2	28	0	3	0	2	5	1	0	0	0	0	0	0	22	4	1	0	0	0	0	0	3	23	0	0	6	1	0	1	0	0	0	3	0	0	7	0	45	0	2	0	10	0	0	0	0	4	34	0	8	0	18	0	7	3	0	3	0	9	1	0	38	1	19	7	60	0	0	0	0	0	18	4	0	0	0	0	0	40	2	0	0	0	0	2	0	12	0	0	30	0	0	8	0	3	2	21	0	0	0	0	5	0	0	2	2	1	0	6
