"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"82"	0	0	51	0	0	36	10	0	6	3	11	0	0	0	18	0	0	5	0	23	34	0	0	10	25	2	0	3	0	18	0	0	0	0	1	35	34	14	0	2	1	37	26	10	0	0	0	0	32	0	5	2	1	24	35	29	49	11	2	0	2	30	1	0	0	0	1	27	84	12	13	1	14	0	0	10	21	0	0	0	0	46	0	0	0	0	3	0	8	1	26	2	8	0	15	9	30	20	5	3	8	12	0	0	0	90	23	6	0	0	56	0	0	26	1	38	0	0	7	22	12	8	0	5	0	43	2	117	78	50	0	2	0	5	15	1	0	21	10	0	0	26	23	12	8	31	1	0	0	9
"83"	8	2	2	8	0	74	5	17	0	2	34	0	0	0	2	0	0	6	1	115	15	4	0	0	0	11	0	6	0	6	16	0	0	0	0	8	3	32	2	4	0	1	0	1	2	0	2	0	38	0	6	1	0	0	37	5	36	12	16	0	19	8	12	0	4	1	1	10	33	0	14	0	18	5	2	13	65	10	0	0	19	0	0	0	0	0	0	0	1	5	0	1	1	7	20	25	13	2	8	20	2	18	0	3	4	0	34	13	0	0	2	0	0	27	0	28	0	0	1	0	2	0	0	1	32	0	0	14	22	69	0	6	0	26	10	0	0	12	0	0	0	20	17	26	0	22	2	1	3	20
"84"	1	4	0	2	13	10	39	0	2	1	144	2	0	0	1	2	0	118	2	13	4	71	0	0	1	0	0	70	0	29	0	0	0	0	0	23	26	17	0	0	0	79	0	0	0	25	3	0	35	0	0	4	1	31	54	4	149	0	9	0	13	19	13	0	1	2	18	22	40	0	22	0	25	3	0	2	10	10	0	0	17	0	0	16	2	0	0	14	0	54	0	44	10	0	33	5	6	7	6	67	2	26	0	0	0	28	18	4	0	0	71	0	0	38	0	15	0	0	0	0	44	0	14	4	5	8	0	64	22	40	0	0	4	22	2	0	0	5	0	0	2	3	15	7	0	33	25	0	0	1
"85"	40	1	12	110	0	0	27	0	42	19	41	0	0	0	19	0	0	19	10	37	5	7	0	13	11	0	0	2	6	7	0	0	3	18	0	6	9	9	0	0	0	2	0	0	32	0	0	0	40	3	1	19	2	6	44	8	43	7	53	6	74	18	47	1	0	0	6	82	50	0	41	8	1	21	0	60	27	5	0	0	0	0	0	0	0	0	0	0	0	55	0	1	3	0	2	0	16	0	2	82	36	9	0	0	0	21	11	14	0	0	36	0	0	2	74	37	0	0	0	0	2	0	0	3	8	3	9	65	55	45	0	5	14	8	15	0	14	5	0	0	2	15	15	0	0	35	19	0	0	17
"86"	0	41	16	0	0	8	23	2	21	2	62	0	0	45	14	0	0	17	0	61	24	10	37	1	1	0	6	0	0	0	0	0	0	0	0	16	56	40	0	27	23	3	0	8	49	0	0	0	37	1	0	3	7	7	67	2	14	2	37	4	10	28	2	0	1	5	0	142	73	9	35	0	97	26	0	0	29	0	0	0	0	6	0	22	0	0	0	2	10	52	25	13	15	5	3	18	7	0	3	15	30	11	0	0	0	39	15	28	0	0	1	0	0	16	12	67	0	0	0	0	13	0	0	12	1	2	1	23	31	49	0	48	0	26	4	0	0	43	1	0	0	2	10	19	2	6	11	0	0	27
"87"	0	0	5	21	3	8	14	18	0	7	28	0	0	15	13	0	2	5	4	16	37	7	0	0	0	14	0	0	0	0	0	0	0	0	0	17	15	17	0	0	1	0	0	0	18	0	14	8	54	0	0	0	0	5	18	36	36	5	2	0	5	30	7	0	1	11	22	18	83	0	11	0	0	13	14	12	20	0	13	0	0	0	0	0	0	0	0	0	8	42	30	10	0	21	0	1	19	0	14	17	34	7	0	0	0	9	22	4	17	0	6	0	0	28	6	37	0	0	0	0	2	0	0	28	10	21	1	22	97	40	0	57	8	49	2	0	0	13	0	0	32	10	20	12	4	8	10	0	0	23
"88"	0	2	19	36	3	0	0	3	25	37	9	2	0	3	1	0	0	18	0	33	19	2	1	0	17	6	2	0	0	0	0	0	3	0	1	0	21	40	1	0	11	7	0	10	18	22	3	0	30	0	0	7	0	0	29	9	23	5	16	0	8	17	0	0	0	0	27	62	94	10	21	7	0	0	9	4	68	1	0	0	6	0	0	0	5	3	0	0	0	8	4	23	1	1	3	1	10	1	56	95	21	5	0	5	0	21	14	2	0	0	0	0	0	18	0	52	0	2	0	1	2	0	0	3	26	0	10	51	19	113	0	1	0	13	4	0	0	0	36	0	4	28	9	27	0	18	1	0	14	36
"89"	13	0	277	13	0	9	17	13	0	23	38	0	3	2	37	0	0	29	2	23	6	24	0	0	2	0	0	0	0	13	0	2	0	0	0	0	3	5	0	1	0	0	0	0	22	2	0	10	24	0	1	0	0	0	10	26	57	1	7	0	15	30	1	0	2	0	1	3	21	0	1	0	4	0	2	0	12	6	4	0	0	0	0	2	0	0	0	24	4	12	4	1	8	0	2	6	25	0	3	57	5	0	0	0	0	13	42	2	0	0	7	3	0	8	3	18	0	1	0	4	0	0	0	34	0	1	0	37	5	7	0	11	0	15	0	0	0	0	0	0	11	2	15	7	0	22	20	0	0	3
"90"	7	2	23	4	0	15	29	1	1	9	65	0	0	1	0	0	0	10	3	23	14	9	0	12	0	12	0	14	0	1	40	0	0	0	0	6	6	18	35	0	1	5	0	6	45	3	0	1	34	0	2	1	0	0	9	17	48	2	22	0	2	16	3	31	2	0	0	33	32	0	4	0	2	4	17	13	14	0	0	0	0	0	3	0	0	0	9	1	6	17	4	3	11	5	3	0	38	9	16	20	5	28	0	0	0	0	29	4	24	0	11	0	0	4	0	14	0	0	9	0	0	0	0	0	7	0	0	21	28	38	0	2	0	6	4	0	10	4	0	0	0	4	8	3	2	48	6	0	6	2
"91"	5	0	2	15	0	5	12	28	3	3	9	0	0	0	0	0	6	8	4	30	7	8	0	5	7	3	0	0	0	0	28	1	0	0	0	3	32	11	8	5	0	2	0	0	8	0	0	0	20	0	1	0	0	0	14	15	161	16	6	0	2	28	1	0	2	0	1	26	18	0	10	3	7	4	0	2	35	0	0	0	0	0	0	0	5	1	3	11	2	4	1	0	0	2	30	4	2	6	0	45	59	7	0	0	0	14	13	2	0	0	14	0	0	15	1	9	0	0	0	0	23	0	0	7	5	2	4	60	32	60	0	6	10	8	0	0	0	3	3	0	0	33	6	11	0	37	6	0	6	17
"92"	4	0	199	170	0	6	29	0	0	5	25	0	5	0	12	0	0	7	2	23	6	11	0	5	1	0	6	0	0	0	0	0	0	0	0	3	6	15	0	16	5	0	0	9	5	0	0	0	17	0	2	3	3	3	6	2	19	4	6	0	9	40	11	0	0	0	0	3	49	0	10	1	0	0	4	1	9	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	12	0	42	3	3	2	54	5	64	24	0	0	2	45	14	0	0	0	8	0	0	6	8	33	0	0	0	0	16	21	0	9	1	0	0	19	27	66	0	7	0	1	10	0	0	8	0	0	0	3	1	0	12	9	5	0	0	30
"93"	0	15	34	40	8	14	9	3	17	6	16	6	0	5	1	1	0	8	0	116	64	12	8	2	0	12	12	2	0	9	0	4	0	0	0	39	6	31	0	0	8	29	0	0	19	0	0	0	50	0	0	11	1	0	17	20	24	2	8	0	16	5	0	0	7	0	6	31	49	3	12	5	3	0	0	1	76	0	1	6	0	0	0	8	0	8	0	0	10	7	15	0	0	47	19	2	19	7	7	51	1	3	1	13	0	14	20	21	0	0	38	0	0	0	22	59	0	0	2	0	32	1	0	6	12	13	6	16	35	143	0	12	0	1	0	0	0	6	0	0	0	2	47	10	4	15	0	0	1	3
"94"	1	38	8	13	9	49	12	0	0	0	72	10	0	0	19	16	0	24	0	42	1	7	47	1	71	1	5	6	0	5	0	0	0	2	3	5	18	11	0	16	13	7	0	2	6	4	15	16	5	0	0	5	0	5	12	42	53	12	7	0	7	22	1	2	1	0	4	27	78	1	17	0	9	7	0	96	33	2	0	0	0	0	0	0	0	0	0	0	1	3	18	0	12	0	8	9	28	12	19	4	23	6	13	18	0	3	14	5	0	0	3	0	0	55	8	29	0	1	0	1	28	11	4	68	8	0	1	91	50	86	0	6	0	42	1	0	0	60	1	6	0	74	25	8	4	28	0	0	8	9
"95"	0	7	0	377	27	0	3	0	2	3	46	0	0	0	1	0	0	0	0	38	22	27	0	0	0	0	0	0	1	23	5	10	0	0	0	0	9	29	0	7	0	0	0	0	2	0	3	1	7	0	0	1	1	7	10	2	1	0	1	0	1	6	5	0	0	0	0	22	15	1	24	0	0	1	0	7	19	0	0	0	1	0	0	0	0	0	0	0	19	5	7	2	27	0	25	14	19	16	0	2	2	9	0	2	0	5	56	5	0	0	1	0	0	22	0	0	0	2	0	0	17	0	2	0	2	0	0	72	9	33	1	3	0	0	5	0	10	17	6	0	0	4	8	18	0	1	0	0	0	5
"96"	1	10	29	0	1	2	20	4	0	8	54	0	0	0	5	0	4	13	0	54	2	2	3	0	6	0	0	0	0	3	0	0	0	0	0	17	32	43	0	0	24	5	0	0	6	3	0	0	11	16	14	16	3	0	14	22	63	5	26	0	52	55	0	0	1	0	0	33	135	2	41	0	3	6	1	12	16	2	0	0	0	0	0	2	0	0	0	0	7	57	47	2	15	0	14	1	29	0	12	24	12	17	0	3	0	8	46	3	0	0	9	0	2	18	0	31	0	0	0	0	6	0	0	6	11	2	2	73	5	40	0	0	13	9	3	0	0	4	1	0	9	71	8	7	1	28	0	0	0	5
"97"	90	0	0	72	27	0	33	0	5	13	57	0	0	15	0	0	0	1	0	49	8	38	0	0	23	15	0	13	0	1	0	0	0	0	0	13	28	10	0	1	4	1	0	3	6	4	1	6	55	0	8	27	0	4	0	26	29	0	0	1	24	3	98	0	0	0	4	13	62	1	13	0	2	0	0	17	32	3	0	0	0	0	0	2	2	0	0	0	7	23	2	3	6	1	22	18	3	1	8	29	6	4	0	1	1	15	20	0	0	0	6	1	0	26	0	56	2	0	0	0	15	0	0	1	7	0	1	32	13	27	0	1	10	24	1	2	0	30	32	17	5	9	131	4	2	23	2	0	0	0
"98"	0	1	10	36	0	7	18	0	0	5	19	0	8	0	0	0	8	12	6	34	22	3	0	0	0	0	0	0	0	3	0	2	4	0	0	13	28	2	0	19	1	1	0	0	17	0	13	1	11	2	5	0	5	3	10	28	36	2	54	0	4	1	0	0	9	0	11	67	11	1	9	5	14	3	17	26	31	1	0	0	6	0	0	0	1	11	1	0	9	7	0	2	11	0	3	18	7	1	0	18	9	24	0	0	2	17	29	5	0	1	32	6	0	0	5	9	0	0	0	1	12	0	0	2	2	5	6	37	9	42	5	21	0	11	0	0	0	1	1	2	0	4	3	2	1	50	0	0	13	36
"99"	22	0	16	1	0	3	24	2	15	2	79	0	0	4	17	0	2	14	0	49	14	9	0	12	1	17	0	6	0	10	15	0	0	0	0	6	12	35	0	2	0	5	24	11	33	0	0	12	27	1	39	3	1	6	51	27	80	2	9	0	14	43	28	1	0	3	0	57	142	20	39	0	4	1	2	1	20	0	0	0	0	0	0	0	8	0	0	26	9	10	10	2	16	0	3	0	8	1	6	67	25	8	0	0	0	3	9	15	0	0	22	0	0	18	0	35	0	0	1	31	16	0	6	22	27	0	0	55	56	82	0	17	0	2	1	0	0	0	1	0	28	7	26	6	0	15	8	8	9	22
"100"	0	1	8	0	18	8	32	0	22	0	1	0	0	12	29	0	0	17	0	21	1	17	0	0	27	1	0	0	0	11	0	0	0	0	0	1	28	26	0	9	1	4	4	4	13	0	4	0	6	0	0	0	6	13	11	25	6	2	5	0	13	16	1	0	7	0	0	13	45	1	27	14	4	4	0	5	19	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	1	2	0	9	20	5	19	16	18	1	0	0	1	27	5	4	0	0	7	0	0	51	0	65	0	0	0	0	3	7	0	34	0	0	1	60	86	22	1	6	0	21	4	0	0	4	0	0	0	34	24	0	0	8	0	0	4	4
