"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"82"	0	0	60	19	16	0	0	2	4	0	0	2	1	0	8	0	0	4	17	0	0	0	0	2	20	1	2	0	36	51	0	27	2	0	74	3	0	0	1	0	125	14	0	0	36	0	56	70	0	0	0	0	35	0	0	5	33	0	26	33	0	1	0	12	1	0	0	27	30	59	17	0	0	10	14	26	0	0	0	22	0	24	0	0	0	0	0	0	14	23	11	0	9	25	0	0	40	0	4	9	17	0	29	6	10	18	0	0	9	30	0	4	11	2	1	0	0	0	7	32	16	0	3	0	1	2	1	2	11	26	0	0	0	16	54	36	0	0	0	17	14	0	0	35	20	15	0	3	12	4
"83"	0	9	4	13	6	0	0	0	0	2	0	17	18	1	2	0	0	0	10	0	0	16	23	0	0	0	8	0	10	20	0	21	1	2	2	0	0	0	0	4	52	29	0	0	12	0	20	27	0	0	0	4	18	0	0	0	27	0	22	8	0	6	0	3	0	0	1	7	1	14	0	46	0	22	3	11	0	0	0	20	0	25	1	0	5	0	0	1	46	0	0	0	3	23	0	0	36	5	18	0	43	0	15	0	1	27	0	0	1	18	0	1	37	0	0	0	14	1	1	0	27	10	4	0	3	21	0	1	0	9	0	34	0	8	20	12	0	0	6	44	1	2	0	6	28	28	0	3	26	1
"84"	0	12	7	43	58	0	0	0	0	0	0	13	0	0	11	0	0	4	35	0	0	41	33	9	0	0	1	4	7	3	0	13	0	4	4	0	1	0	24	0	18	1	0	0	5	0	52	61	0	0	0	0	10	2	0	7	20	0	15	38	0	32	0	0	8	0	0	1	54	23	0	7	13	14	4	6	0	0	1	52	0	5	0	0	6	0	2	0	23	34	0	0	5	8	0	0	21	1	14	3	44	5	47	4	1	0	0	0	1	16	0	0	7	9	0	0	18	0	4	20	45	59	37	0	1	11	1	0	5	23	0	23	0	4	102	66	0	0	0	4	2	2	0	4	23	16	0	3	13	0
"85"	0	5	0	4	65	0	0	0	0	0	0	11	0	0	1	0	0	12	19	0	9	19	43	0	0	7	7	1	22	6	3	6	17	0	2	0	0	4	10	1	15	1	0	0	79	0	61	86	0	0	5	8	89	0	0	35	0	0	0	98	0	2	0	12	0	0	4	33	25	80	0	3	0	4	0	31	0	0	37	54	0	79	0	0	29	0	0	3	43	1	0	1	0	23	0	0	14	3	59	0	18	0	25	0	6	16	2	0	0	4	3	0	15	0	0	2	0	38	22	15	41	10	10	0	0	8	10	2	23	9	0	11	0	0	38	27	0	0	1	1	36	0	0	19	96	26	1	0	18	0
"86"	26	188	0	0	58	0	0	9	11	0	0	23	7	0	24	3	0	0	3	0	0	16	0	0	0	0	0	32	14	27	0	20	2	5	3	0	0	3	0	1	88	4	0	0	32	0	34	102	6	0	4	0	29	0	19	0	17	0	16	10	0	19	0	0	1	3	8	26	8	101	0	16	0	4	0	18	0	0	0	42	0	11	0	1	45	0	0	1	37	11	0	0	34	10	0	0	104	0	16	6	62	0	34	3	2	19	0	0	5	26	0	0	41	0	0	0	0	2	0	10	92	1	3	0	0	12	1	3	9	6	0	15	0	10	7	34	0	0	9	17	4	0	0	4	44	36	22	19	10	24
"87"	0	8	4	17	9	2	0	0	0	0	0	10	1	0	4	2	9	0	68	0	0	1	33	7	0	0	10	2	17	3	0	1	0	0	0	0	0	0	12	0	28	2	0	0	0	0	30	9	0	0	0	2	5	0	0	8	1	0	1	7	1	0	0	0	0	0	0	24	25	87	1	0	7	11	1	35	0	0	8	11	0	12	0	0	0	0	0	18	25	4	0	0	1	21	0	0	43	0	62	0	6	0	26	1	9	10	24	0	0	23	0	0	0	12	0	0	3	8	16	4	60	62	46	0	3	9	0	1	9	10	0	11	0	5	43	37	0	0	0	5	0	0	4	89	6	39	10	0	7	1
"88"	3	5	0	1	0	2	0	0	0	0	0	28	4	0	9	0	0	0	41	4	0	26	1	0	0	0	6	0	14	5	0	2	1	2	4	0	4	2	16	0	11	19	0	0	7	0	36	74	0	0	0	0	63	0	0	6	0	0	6	13	0	0	0	0	1	0	7	24	16	18	0	1	7	16	2	41	0	0	0	9	0	2	0	0	13	1	0	35	13	0	0	1	4	16	0	0	32	4	16	0	7	0	29	1	8	25	0	0	0	18	2	0	0	0	0	0	9	0	13	15	46	0	11	0	6	23	0	22	1	9	0	10	0	12	12	66	0	1	0	2	18	0	0	38	60	20	0	0	4	5
"89"	0	11	4	5	55	0	0	0	0	8	4	10	0	0	3	0	0	7	58	4	0	78	1	3	0	0	21	5	11	53	0	18	10	3	12	0	0	5	16	2	33	4	0	0	21	0	7	35	0	0	1	0	4	1	0	4	4	0	6	14	0	1	0	6	0	0	0	11	33	45	0	6	25	23	0	16	0	0	0	8	0	44	0	0	5	0	0	7	7	8	0	0	16	33	0	0	14	1	7	0	7	0	47	0	6	15	3	0	0	29	0	0	0	4	0	0	0	3	22	1	8	19	12	5	0	0	2	0	2	6	0	41	0	26	14	13	0	0	0	8	11	0	2	12	28	30	0	20	19	2
"90"	0	42	0	47	46	0	0	0	0	5	0	37	5	0	6	2	0	0	21	0	0	0	1	0	0	0	7	0	14	22	0	5	0	0	8	0	0	0	3	0	37	32	0	7	5	1	26	82	0	0	0	0	6	1	0	11	5	0	0	27	0	19	0	0	0	0	0	9	13	131	0	0	6	0	0	8	0	0	1	27	0	6	0	0	2	0	4	0	29	31	0	0	8	1	0	0	11	1	31	0	4	4	9	7	26	11	1	1	14	38	0	0	0	0	0	2	2	2	9	0	88	0	4	0	4	12	2	1	0	2	0	16	0	7	16	24	1	0	32	13	1	11	0	13	35	19	0	26	17	3
"91"	0	25	0	0	3	6	0	0	0	0	1	20	7	0	26	0	0	0	22	0	0	8	1	1	1	0	16	0	0	14	0	40	0	4	20	0	0	0	0	8	28	1	0	0	36	0	25	51	0	0	0	0	37	0	7	4	3	0	70	6	0	0	17	3	0	0	0	37	7	80	9	1	0	0	12	12	0	0	3	24	0	31	0	0	2	0	0	0	19	67	3	4	1	10	0	0	91	2	64	0	34	0	3	0	5	14	3	9	2	8	0	0	24	0	0	1	2	3	0	8	18	45	28	2	4	39	0	18	24	10	0	0	0	9	39	46	0	0	6	9	1	0	0	8	25	7	1	0	10	5
"92"	0	15	8	0	7	7	1	0	0	9	0	54	5	1	3	1	0	1	1	0	5	33	5	13	1	0	4	5	44	3	0	0	47	8	4	0	0	1	47	0	73	14	0	0	12	0	45	29	0	0	0	1	11	0	0	0	21	0	19	12	4	59	0	10	23	0	60	72	9	34	0	1	0	26	0	71	0	0	1	6	0	35	0	0	10	0	0	23	19	0	0	0	6	16	0	32	75	0	45	7	26	0	68	40	4	45	3	0	0	23	0	0	27	0	0	0	4	20	2	0	124	16	26	0	2	42	6	9	8	55	0	15	0	2	29	30	0	0	0	9	14	0	4	3	42	6	0	1	13	27
"93"	0	11	0	0	23	0	0	0	0	6	9	13	3	0	3	0	0	0	17	0	51	2	4	8	10	0	6	0	5	15	0	32	0	1	5	0	0	0	3	0	18	4	0	0	52	0	8	87	8	0	0	0	30	1	0	11	33	0	6	4	0	3	0	18	0	0	2	19	29	112	0	4	2	18	7	3	0	0	0	8	0	15	0	0	0	4	0	8	92	0	0	1	3	63	0	0	29	1	38	0	86	1	26	0	27	6	84	0	23	25	0	0	15	5	0	4	5	3	9	33	15	0	16	0	1	43	6	13	3	7	3	17	0	9	49	60	0	0	0	47	1	0	0	25	58	79	0	0	8	10
"94"	0	1	3	63	76	0	0	0	0	0	14	12	4	0	7	0	0	0	16	8	0	2	0	0	1	7	13	0	6	15	1	0	0	16	2	0	0	0	2	0	3	8	0	0	7	0	35	25	6	0	0	2	17	2	0	1	8	0	10	13	0	12	45	3	0	0	12	25	7	153	0	0	0	0	4	29	0	0	6	20	0	6	0	0	16	0	1	0	8	1	1	0	0	26	0	0	35	3	40	0	26	2	21	0	1	19	0	0	2	10	0	0	0	0	7	0	1	0	4	8	13	0	0	0	0	8	0	0	2	32	7	33	0	1	21	15	0	0	0	42	24	0	0	6	5	14	0	0	21	3
"95"	0	25	8	25	87	0	0	0	0	8	1	16	2	3	1	0	0	0	11	0	0	0	9	0	0	0	13	2	4	51	0	116	0	5	8	0	0	0	9	0	13	24	0	0	7	1	17	100	0	0	0	1	20	0	2	10	2	1	11	15	0	0	0	1	1	11	0	4	5	55	6	0	1	25	10	23	0	7	4	34	0	8	0	0	75	0	0	7	22	1	0	0	5	12	0	1	24	0	40	0	15	0	57	0	1	8	0	0	0	24	3	0	21	0	0	0	12	0	0	11	16	1	9	0	0	46	9	13	28	7	0	0	0	27	12	47	0	0	0	45	40	1	0	28	20	3	6	0	5	0
"96"	4	55	0	7	6	6	0	0	0	0	0	36	1	0	43	0	0	14	3	0	0	29	12	0	1	0	7	1	19	0	0	2	0	18	67	0	2	6	3	0	14	1	0	0	53	0	52	109	0	0	0	1	45	4	0	21	0	0	7	41	0	2	1	39	4	0	2	20	14	6	1	10	1	62	2	19	0	0	0	25	0	3	0	5	9	0	0	10	89	1	0	0	10	16	2	0	82	14	8	0	3	0	11	0	1	30	5	0	5	19	4	13	3	0	0	0	10	2	10	8	89	27	59	0	1	0	0	1	34	10	0	1	0	45	13	58	0	0	32	16	1	0	10	28	47	12	0	13	1	2
"97"	0	7	4	0	25	0	0	0	0	4	0	3	4	1	2	0	0	1	27	0	0	11	3	7	2	0	27	0	1	4	5	2	1	0	7	0	0	25	15	0	40	15	0	0	2	0	1	51	1	0	2	0	53	31	0	6	18	0	1	24	0	1	0	25	0	0	3	44	29	103	0	6	1	1	11	21	1	0	13	27	0	4	0	0	7	0	0	0	8	2	0	0	3	40	2	0	15	0	62	1	23	1	43	32	2	25	0	0	19	24	0	0	12	0	0	0	0	8	9	1	70	27	3	1	0	4	17	11	1	9	0	7	0	10	21	28	0	0	2	10	20	0	0	19	17	36	0	14	5	6
"98"	4	89	0	1	105	0	0	0	14	0	0	36	0	0	4	0	0	0	10	0	0	7	0	7	4	0	0	0	15	10	12	10	7	12	11	0	1	1	0	1	68	0	0	0	39	0	87	74	1	0	0	0	11	0	0	1	2	0	0	4	0	5	0	4	15	0	0	17	11	6	0	0	0	0	0	14	0	0	4	24	0	15	0	11	4	0	0	2	49	19	0	0	6	19	0	0	25	1	28	0	13	0	27	28	5	35	0	0	8	37	1	0	0	0	0	1	0	8	0	1	20	8	15	1	0	1	0	6	10	2	0	3	0	10	16	27	0	0	15	10	7	0	0	6	16	8	0	0	18	5
"99"	0	20	0	0	49	0	0	0	0	0	0	80	12	3	3	3	0	0	20	0	0	7	22	1	0	0	30	0	1	21	0	27	0	27	34	0	0	0	1	1	42	14	0	0	22	0	33	27	0	0	1	1	1	0	0	9	4	0	17	35	0	14	30	0	4	0	1	26	20	76	1	0	0	33	2	18	0	0	0	56	53	20	0	0	14	0	0	40	84	3	0	0	16	12	0	13	26	1	50	0	5	3	177	0	11	9	2	0	0	57	0	0	4	6	0	0	1	12	5	15	18	6	4	0	0	55	0	9	0	35	0	183	0	35	5	57	0	0	0	23	0	0	0	27	13	4	1	2	4	5
"100"	7	77	5	34	181	0	0	24	0	1	6	63	6	0	3	1	2	0	31	0	0	1	9	2	19	2	10	0	11	2	0	4	0	6	3	0	0	0	10	0	42	12	0	0	6	0	15	30	0	0	14	0	54	1	0	1	10	0	0	50	0	4	0	3	0	0	0	66	62	13	0	0	13	2	41	55	1	0	10	91	0	14	0	0	2	0	0	9	14	17	0	0	0	8	0	0	40	0	12	1	0	0	28	0	4	1	1	4	26	27	0	0	2	1	0	25	1	0	2	0	77	2	24	0	0	4	3	35	0	26	11	28	0	10	91	28	0	0	0	16	1	0	4	60	9	11	0	5	3	17
"101"	51	54	1	139	35	0	0	0	0	1	0	18	15	0	6	0	0	0	41	0	0	0	7	0	0	0	0	0	6	39	0	13	10	17	0	0	0	0	0	7	55	0	0	1	8	1	23	31	0	0	0	0	95	2	0	46	18	0	4	114	0	48	1	0	0	1	0	50	24	35	0	2	3	14	0	10	0	0	0	25	0	15	0	0	3	0	0	3	86	4	0	4	35	6	0	0	69	0	53	0	11	0	94	19	1	15	7	0	59	38	0	0	3	0	0	0	2	5	3	0	21	0	9	0	0	9	0	0	50	5	0	11	0	6	31	66	0	0	8	21	20	0	0	1	7	14	2	17	14	13
"102"	20	1	0	0	17	0	0	0	1	3	0	57	7	0	5	0	0	0	30	0	1	36	1	0	26	0	5	0	19	61	0	6	0	10	26	1	0	0	2	0	21	73	0	0	5	0	20	21	5	0	0	0	55	49	0	23	7	1	0	33	0	1	1	3	0	2	0	49	27	65	2	0	15	7	1	9	1	0	0	64	0	22	0	0	5	1	0	2	24	0	2	24	49	32	0	17	14	67	36	0	3	0	46	21	3	31	2	0	6	10	0	0	28	21	0	0	1	14	45	6	30	13	99	0	0	22	5	13	0	6	0	0	0	9	23	96	0	0	0	18	0	3	0	3	38	22	0	5	37	5
"103"	0	26	4	5	0	16	0	0	0	28	3	36	8	0	17	0	0	0	18	0	0	12	37	0	4	0	3	0	4	35	0	35	0	4	8	0	0	0	13	3	61	10	0	0	3	0	4	75	17	0	0	1	26	1	0	1	7	0	17	1	0	3	0	5	0	0	52	29	21	54	0	4	1	7	10	25	0	0	2	97	0	33	0	0	7	0	0	3	20	15	4	0	61	29	0	0	49	22	43	0	3	0	8	2	0	1	2	0	1	45	0	0	17	8	0	0	0	7	12	2	138	17	2	0	21	3	1	24	5	27	0	1	0	38	52	137	0	0	1	17	0	0	0	38	50	3	6	1	5	4
"104"	16	17	0	0	21	0	0	0	4	2	0	37	4	0	25	0	0	0	60	0	0	16	0	4	0	0	1	0	10	9	0	27	3	12	0	1	0	0	8	0	5	41	0	0	8	0	10	15	0	0	3	0	11	4	0	22	11	0	16	5	0	16	0	2	0	11	8	0	33	44	0	1	9	12	11	4	0	0	1	27	0	43	0	0	9	0	0	0	23	0	0	0	1	28	0	1	29	15	51	1	28	0	14	0	6	19	5	0	2	47	0	0	1	0	0	0	18	10	0	0	50	5	48	0	0	11	10	3	0	12	0	14	0	0	10	39	0	0	0	22	0	2	0	11	5	71	3	6	4	8
"105"	0	4	17	0	0	0	0	0	1	57	0	10	0	0	7	11	0	0	21	9	0	8	0	0	3	0	23	0	9	25	0	20	5	5	9	0	3	0	30	0	56	9	0	13	5	0	48	21	0	17	0	3	38	0	0	2	8	0	30	5	0	8	23	1	0	43	10	25	23	65	0	0	0	2	9	9	0	0	2	16	0	9	0	0	10	0	0	20	39	5	0	0	61	48	0	0	25	1	24	42	21	2	66	0	25	21	1	0	0	16	4	0	11	0	0	13	0	5	1	2	72	18	19	0	2	29	7	5	0	0	0	29	0	13	39	128	3	0	0	56	14	34	0	8	141	40	0	1	12	60
"106"	13	0	0	59	8	0	0	0	4	0	0	15	47	35	10	4	0	3	10	0	0	1	6	7	5	0	13	1	11	1	0	7	0	18	28	0	1	0	27	3	26	19	13	0	4	0	46	119	0	0	0	0	10	10	0	10	8	0	17	23	0	80	0	0	7	0	0	28	5	81	0	0	19	14	20	20	0	0	1	16	0	14	3	0	9	0	1	7	20	1	7	0	7	32	0	1	49	5	46	0	10	0	17	1	7	20	0	1	0	1	0	0	0	2	0	1	1	2	0	2	53	15	30	0	0	88	0	3	21	3	0	6	31	45	54	88	0	0	0	11	2	24	0	5	91	42	0	7	39	32
"107"	1	31	0	16	4	0	0	0	0	0	0	2	0	0	12	0	0	0	32	0	0	5	10	0	25	0	0	0	0	8	0	62	0	0	5	0	0	0	0	0	21	26	0	0	2	1	0	29	21	0	0	0	57	0	0	17	4	0	40	7	0	3	0	11	12	0	1	30	38	49	0	3	11	24	0	17	0	0	17	22	0	36	0	0	2	0	1	23	0	0	9	0	12	45	0	0	3	13	55	0	11	0	36	15	32	50	42	1	0	64	1	0	7	0	0	0	0	22	2	0	31	37	3	0	0	9	1	25	5	20	0	13	0	14	18	54	0	0	0	25	47	2	0	9	53	39	0	3	12	1
"108"	0	12	41	30	0	0	0	0	0	0	0	50	4	1	13	0	0	0	1	0	1	36	3	0	0	0	18	17	5	2	9	2	0	7	3	6	11	4	3	3	14	2	0	0	1	0	19	83	0	0	6	0	21	0	0	0	9	0	6	42	0	3	0	18	0	13	0	13	10	21	0	4	6	24	0	57	0	0	1	17	0	18	0	0	4	0	0	1	44	0	5	0	3	32	0	0	41	0	21	0	7	0	21	15	4	7	3	0	0	10	0	0	35	0	0	0	0	2	0	2	90	4	13	0	1	4	5	6	0	1	5	8	0	10	22	26	0	0	6	24	19	0	0	6	7	43	0	1	0	0
"109"	0	10	0	14	30	0	0	0	11	0	0	55	1	0	65	0	0	0	17	0	0	1	0	2	0	0	1	0	27	0	0	22	0	14	14	16	0	2	8	0	20	7	0	0	17	11	27	23	0	0	0	0	11	1	0	8	23	0	31	39	0	0	0	11	0	0	8	10	19	35	0	0	0	28	0	7	0	0	4	44	0	7	0	0	4	0	0	0	35	22	0	0	15	16	0	0	6	0	68	15	3	0	5	0	6	1	0	0	10	18	4	0	2	2	0	0	0	0	0	11	18	12	70	0	0	2	1	0	1	44	0	58	0	2	46	28	10	0	7	6	22	0	0	34	20	4	0	0	14	6
"110"	0	1	9	52	0	0	0	0	0	2	3	11	8	0	60	16	0	0	2	0	0	34	20	0	15	5	16	0	28	4	0	2	0	11	6	1	0	0	59	0	9	18	0	0	39	2	11	52	11	0	0	0	40	0	0	3	1	0	7	29	0	9	0	0	19	0	8	37	39	37	1	67	2	24	0	36	0	0	0	21	0	42	0	0	3	0	0	6	42	6	6	0	9	32	0	0	10	13	38	0	17	6	24	0	2	34	6	0	0	29	0	0	0	0	0	18	4	11	3	42	51	0	27	0	30	30	2	1	3	7	6	8	0	2	91	26	0	0	0	21	1	0	18	24	69	22	0	3	3	3
"111"	0	28	0	0	22	0	0	0	10	13	0	48	22	0	13	0	0	3	11	0	0	11	8	0	3	0	28	0	1	9	0	4	0	12	18	0	0	1	11	0	13	4	0	0	9	0	2	59	0	0	0	2	38	0	0	58	6	0	4	43	0	0	4	4	0	0	0	21	90	50	19	7	2	9	0	0	0	0	0	4	0	9	0	2	13	0	0	25	11	11	0	6	2	5	44	0	70	6	70	3	8	0	64	0	2	24	2	0	0	21	0	0	18	0	0	0	0	0	22	2	62	6	21	0	0	30	0	46	15	16	3	7	0	3	18	41	0	0	1	41	6	0	0	3	37	34	0	8	14	1
"112"	0	26	0	1	1	4	0	0	0	0	8	22	2	0	15	0	0	0	18	7	0	3	2	12	1	0	24	0	3	13	0	13	0	4	5	1	0	0	30	0	22	31	2	0	34	0	1	31	0	0	0	0	34	0	0	0	5	0	1	6	0	8	0	6	14	0	0	16	13	30	0	13	0	31	7	20	0	0	1	41	0	18	0	0	75	0	0	0	91	0	0	1	31	10	0	0	23	5	46	0	2	62	16	2	15	39	14	0	15	7	0	0	0	22	0	0	3	1	1	2	58	19	15	0	41	0	11	1	0	9	0	7	0	28	44	41	1	0	7	29	6	0	0	11	60	50	0	0	21	0
"113"	0	0	4	1	13	0	0	0	0	0	0	2	19	0	19	0	6	11	20	0	0	2	2	0	1	0	11	0	0	2	3	17	0	7	1	0	0	1	2	0	174	3	0	0	0	2	11	37	0	0	0	0	8	0	0	15	4	0	5	1	0	0	0	0	0	0	0	25	35	31	0	0	0	8	9	20	3	0	1	14	0	34	0	2	0	0	0	11	25	0	0	0	14	34	0	0	15	0	29	0	0	1	16	29	0	80	0	0	0	7	3	0	2	8	0	0	0	8	0	1	17	0	28	0	13	18	1	1	16	8	0	1	0	5	16	13	0	0	0	10	36	0	0	33	25	3	0	0	7	0
"114"	0	13	41	3	1	0	0	0	0	1	1	34	1	1	5	0	0	0	8	0	0	15	8	2	5	8	11	0	0	4	0	4	0	0	4	0	6	0	0	4	12	1	0	0	3	0	51	29	0	0	0	7	6	0	0	2	32	0	2	7	0	65	0	5	0	2	0	5	15	11	0	0	20	18	0	40	0	0	0	13	0	2	0	0	9	0	0	5	123	12	17	0	2	36	0	0	8	23	34	0	23	0	12	0	0	11	1	0	0	25	0	0	5	0	0	0	0	2	2	0	27	11	9	0	0	10	0	1	12	13	0	2	0	16	10	35	3	0	0	10	11	0	0	47	21	11	0	12	9	11
"115"	0	13	5	2	12	0	0	0	0	0	7	83	0	0	14	0	0	0	21	0	1	14	12	0	6	0	1	30	5	21	1	39	1	0	0	0	0	8	0	1	23	3	0	0	1	0	31	32	12	16	3	6	21	0	0	5	24	0	7	30	0	8	0	21	0	0	2	15	13	63	3	14	0	2	20	0	0	0	0	28	0	23	0	0	31	0	0	9	31	0	0	0	4	10	0	2	39	4	37	3	27	0	33	4	6	17	9	0	0	5	3	0	0	0	0	1	0	9	0	9	24	39	10	0	11	34	6	3	2	0	6	14	0	27	67	38	0	0	2	35	2	5	0	2	5	59	0	1	14	0
"116"	0	5	14	0	2	7	0	9	0	1	0	4	1	0	3	0	0	7	36	0	2	23	0	0	0	4	2	0	2	157	0	2	0	11	11	0	0	0	16	0	3	22	0	0	3	0	36	101	0	0	1	0	7	0	0	0	23	0	2	0	0	23	1	1	0	0	0	14	68	21	0	0	56	54	14	67	0	0	0	44	0	29	1	0	2	0	0	1	37	0	17	0	1	69	0	6	18	4	27	0	11	0	46	0	9	12	9	0	0	40	0	0	4	0	0	0	0	0	0	0	31	26	3	0	27	7	11	0	6	2	0	19	0	22	25	65	14	0	2	6	23	6	0	11	51	24	7	2	14	3
"117"	4	86	1	6	0	0	0	0	0	4	0	35	9	0	40	0	0	2	4	0	0	5	59	0	0	0	5	0	23	50	4	4	0	1	45	2	0	3	12	38	18	10	13	0	28	0	3	54	0	0	9	0	49	1	0	16	2	0	5	22	11	28	0	0	5	0	14	14	13	16	17	0	3	0	0	61	0	0	0	26	0	85	1	0	2	0	0	2	52	22	0	0	1	26	0	0	62	1	71	22	67	0	13	17	2	10	0	0	0	2	28	0	0	0	0	0	0	2	1	3	33	53	4	0	41	19	25	3	28	9	0	0	0	9	33	57	0	0	0	11	0	0	0	8	9	7	0	28	3	11
"118"	0	6	3	27	0	1	0	12	10	0	0	23	0	4	4	0	0	0	3	0	26	1	1	0	0	1	1	1	2	27	0	0	0	21	4	0	0	1	7	0	90	2	0	0	30	2	1	85	5	0	5	2	17	1	0	8	21	2	5	4	0	10	0	0	2	0	0	25	32	37	13	5	7	27	6	10	0	0	11	64	0	11	0	0	13	0	0	4	21	2	0	0	0	87	1	0	70	10	112	0	43	0	17	15	16	20	1	3	4	46	0	4	0	5	1	0	13	0	15	1	28	20	26	0	2	6	20	6	1	1	2	5	0	0	30	35	0	0	1	27	2	0	23	12	1	63	0	64	31	0
"119"	3	27	5	2	4	0	0	0	0	0	1	9	0	0	10	4	0	0	20	0	0	47	12	2	13	0	23	0	29	6	0	7	0	1	2	0	0	6	2	8	2	7	2	0	1	0	2	33	0	0	0	0	64	1	0	2	5	0	6	17	0	38	0	3	1	6	0	4	77	64	0	0	1	10	1	6	0	0	0	6	0	16	0	0	10	0	0	0	43	1	0	0	0	10	0	0	46	3	73	0	15	0	17	0	7	80	0	2	16	31	0	0	22	3	0	0	1	0	9	3	22	5	18	8	0	0	0	1	0	3	24	12	0	7	34	104	0	0	0	13	6	0	0	32	11	14	0	0	15	8
"120"	0	8	4	72	19	0	0	0	1	0	0	54	1	0	21	0	2	0	7	0	12	7	5	0	0	5	2	0	9	6	0	11	0	0	3	0	0	0	8	7	17	0	3	0	18	0	45	47	7	0	1	0	19	8	0	34	10	0	0	6	0	0	0	12	0	0	0	46	13	31	0	0	32	4	24	3	0	4	5	27	5	21	0	0	7	0	0	1	107	0	0	0	61	35	0	0	26	54	20	24	20	20	11	0	9	51	4	7	0	90	0	0	1	1	0	23	7	3	0	2	31	23	13	0	0	32	2	2	5	9	0	4	0	8	42	74	0	0	3	33	0	0	0	4	29	6	0	0	14	1
"121"	2	0	7	11	7	0	0	0	0	0	0	94	0	0	13	55	2	0	79	0	0	7	1	0	34	1	51	2	25	28	0	0	3	10	0	0	0	19	9	0	39	1	0	0	18	0	28	65	0	0	0	0	92	0	8	0	0	0	3	15	0	14	0	4	0	3	0	45	12	122	6	0	45	25	1	18	0	0	0	16	0	18	0	0	39	0	0	7	25	1	0	0	0	31	0	0	32	2	60	2	27	0	58	2	4	49	0	12	10	51	0	0	3	0	0	1	0	13	5	13	25	36	6	0	0	43	0	2	1	12	0	34	1	24	34	35	0	0	0	12	3	0	0	5	64	21	0	1	10	6
"122"	3	37	5	4	0	0	0	0	9	0	0	31	39	0	7	0	3	0	23	0	0	4	8	3	10	0	33	0	19	59	7	5	0	0	1	0	0	0	2	57	37	3	2	1	0	0	36	23	0	0	7	4	1	14	0	5	10	0	20	56	0	8	0	0	0	0	6	19	34	77	0	0	12	1	1	37	0	0	0	14	0	5	0	0	25	0	0	33	43	3	2	0	16	11	1	0	57	2	53	0	12	10	38	0	6	22	2	0	2	30	0	0	17	30	0	0	1	0	2	8	31	8	39	1	27	2	0	2	4	3	1	0	0	33	46	76	0	0	0	39	0	0	0	18	56	24	0	1	26	0
"123"	0	20	90	21	0	0	0	0	0	2	0	119	1	0	4	0	0	1	18	0	0	30	5	0	0	0	9	1	1	1	0	21	1	0	6	0	0	22	0	0	38	20	0	0	4	0	70	102	0	6	0	0	30	4	0	8	14	0	7	45	0	12	2	3	0	1	0	70	0	33	3	0	4	9	1	2	0	0	0	83	0	103	0	0	82	0	0	1	21	20	0	0	11	25	0	0	35	1	11	0	9	0	31	26	5	9	0	0	32	9	0	0	0	0	0	0	2	0	1	0	56	11	54	0	4	20	14	0	12	4	0	2	0	11	21	78	0	0	3	34	6	0	0	11	3	9	0	51	38	1
